cluster	gene	size	boundary	avgExpr	cvExpr	avgCor	cvCor	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TcR	tf
M155	RP11-434H14.1	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	JPX	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	RP5-1098D14.1	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	ZNF17	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MTATP6P1	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MTRNR2L12	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MT-ND3	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MTND1P23	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MT-ND1	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MT-ATP8	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MT-CO2	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MT-CO3	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MTND2P28	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MT-ND2	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MT-CYB	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MT-ATP6	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MT-ND4	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MT-ND5	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MT-RNR1	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MT-RNR2	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MTCO1P12	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MT-CO1	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	DYRK4	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M155	MT-ND6	24	1:24	177.91554438382	1.27300981691076	0.191967738057075	0.93453926656013	0.625	0.125	0.0833333333333333	0.166666666666667	0	0.0416666666666667
M7	TRIP6	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	CIRBP	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	HERC2P3	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	ACADVL	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	COLGALT2	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	CXorf38	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	INPP5D	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	CEP57L1	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	TTI1	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	RP3-508I15.22	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	RSRP1	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	HTT	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	GFPT2	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	RGS10	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	SYNE3	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	PPAT	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	HAUS5	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	FNDC4	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	ABLIM1	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	TSSC1	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	SCN2B	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	C7	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	FST	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	ARHGAP10	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	JAKMIP2	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	ZNF678	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	SLC50A1	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	DOLK	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	MTPN	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	CNPY3	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	NUAK1	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	MYNN	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	NINL	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	PIK3R4	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	WAC-AS1	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	MAP4K4	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	KIAA1217	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	ZNF345	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	LINC00493	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	RFX5	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	NOVA1	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
M7	PSMA3	143	25:167	7.12798834906711	1.99706330132969	0.0166898328015355	3.03648406035808	0.916083916083916	0.027972027972028	0	0.0559440559440559	0	0.0979020979020979
