cluster	gene	size	boundary	avgExpr	cvExpr	avgCor	cvCor	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TcR	tf
M116	OTUB1	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MOV10L1	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-ND6	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-TS1	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-TT	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MTRNR2L12	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-ATP8	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MTATP6P1	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MTND1P23	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-ND1	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-ND3	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-CO2	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-CO3	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MTND2P28	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-ND2	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MTCO1P12	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-RNR1	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-RNR2	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-CO1	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-ND5	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-CYB	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-ATP6	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M116	MT-ND4	23	1:23	178.78755063064	1.24650990235323	0.219496071343472	0.732245357590842	0.652173913043478	0	0.173913043478261	0.173913043478261	0	0
M85	ITPRIPL1	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	DNAJC30	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	RNASEH2C	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	TMEM126A	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	HIST1H2BG	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	ANKRD12	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	HIST2H2BF	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	HIST1H2AC	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	HIST1H2BD	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	HIST2H2BE	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	RPL36AL	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	ZNF510	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	VCPKMT	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	PLD1	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	CWC15	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	MMP24-AS1	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	DOCK11	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	TTI2	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	TMEM44	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	PPARGC1B	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	HIST1H4H	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	CCDC90B	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	LRRFIP2	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	ZNF224	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	PLEKHD1	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	C1GALT1C1	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	NSMAF	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	CHRDL1	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	RN7SL832P	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	MZF1-AS1	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	MKI67	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	FAM50A	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	FHAD1	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	ZRSR2	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	TDRD3	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M85	CYP46A1	36	24:59	3.98581372799721	3.13332214318197	0.0326533563038014	1.65305262807039	0.944444444444444	0.0555555555555556	0	0	0	0.0833333333333333
M108	AC024560.3	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	NAIP	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	RP11-1280N14.3	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	BMS1P1	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	SNHG23	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	CCDC18	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	LRRC6	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	TMEM39B	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	CLEC2B	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	FAM91A1	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	C9orf72	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	MTA3	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	WDR70	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	FUBP1	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	LARS2	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	PAXBP1	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	SMARCAL1	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	GTF3C5	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	MAPK8	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	FLJ16779	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	TBCC	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	TLK2P1	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	TLK2	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	ASNS	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M108	SLC25A17	25	60:84	4.58894653853399	2.45554653621912	0.0483161584449655	1.37806738409625	0.76	0.08	0	0.16	0	0.12
M126	VPS8	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	ATXN3	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	FAM210A	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	EID2	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	FNBP4	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	ZNF44	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	PCYT1A	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	ATXN2L	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	RNPC3	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	ACACA	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	MAN1C1	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	TNS2	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	VCPIP1	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	GTF2F2	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	STRN	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	LRRC37B	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	SRGAP2	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	CCNT2	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	ZNF767P	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	MGLL	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M126	SOCS2-AS1	21	85:105	5.08158679562285	2.45131056311172	0.0491122598876549	1.08187166690523	0.904761904761905	0.0476190476190476	0	0.0476190476190476	0	0.0476190476190476
M117	ACAA1	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	DDT	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	GTF3C6	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	CTSF	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	SRF	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	GAL3ST4	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	UVRAG	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	CENPJ	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	COTL1	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	GAS5	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	FBXW7	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	RAB3IP	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	HSPA2	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	IQCK	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	CDH13	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	DHFR	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	SF1	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	STK25	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	POLE	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
M117	NAV1	23	106:128	5.0368237487373	2.45101861141777	0.0457608265949557	1.15597069860505	0.956521739130435	0.0434782608695652	0	0	0	0.0869565217391304
