cluster	gene	size	boundary	avgExpr	cvExpr	avgCor	cvCor	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TcR	tf
M31	MEG3	11	8716:8726	519.007293745832	1.24083221578113	0.0975043702635799	0.596093581653553	0.818181818181818	0.181818181818182	0	0	0	0.0909090909090909
M31	RUFY2	11	8716:8726	519.007293745832	1.24083221578113	0.0975043702635799	0.596093581653553	0.818181818181818	0.181818181818182	0	0	0	0.0909090909090909
M31	WWP1	11	8716:8726	519.007293745832	1.24083221578113	0.0975043702635799	0.596093581653553	0.818181818181818	0.181818181818182	0	0	0	0.0909090909090909
M31	WSB1	11	8716:8726	519.007293745832	1.24083221578113	0.0975043702635799	0.596093581653553	0.818181818181818	0.181818181818182	0	0	0	0.0909090909090909
M31	KCNQ1OT1	11	8716:8726	519.007293745832	1.24083221578113	0.0975043702635799	0.596093581653553	0.818181818181818	0.181818181818182	0	0	0	0.0909090909090909
M31	GPATCH8	11	8716:8726	519.007293745832	1.24083221578113	0.0975043702635799	0.596093581653553	0.818181818181818	0.181818181818182	0	0	0	0.0909090909090909
M31	LRCH3	11	8716:8726	519.007293745832	1.24083221578113	0.0975043702635799	0.596093581653553	0.818181818181818	0.181818181818182	0	0	0	0.0909090909090909
M31	HIF3A	11	8716:8726	519.007293745832	1.24083221578113	0.0975043702635799	0.596093581653553	0.818181818181818	0.181818181818182	0	0	0	0.0909090909090909
M31	KLHL24	11	8716:8726	519.007293745832	1.24083221578113	0.0975043702635799	0.596093581653553	0.818181818181818	0.181818181818182	0	0	0	0.0909090909090909
M31	NKTR	11	8716:8726	519.007293745832	1.24083221578113	0.0975043702635799	0.596093581653553	0.818181818181818	0.181818181818182	0	0	0	0.0909090909090909
M31	LTBP4	11	8716:8726	519.007293745832	1.24083221578113	0.0975043702635799	0.596093581653553	0.818181818181818	0.181818181818182	0	0	0	0.0909090909090909
M13	PID1	14	8727:8740	71.5101495337359	2.28313205844981	0.115492525813543	0.411194707991582	1	0	0	0	0	0.0714285714285714
M13	COL24A1	14	8727:8740	71.5101495337359	2.28313205844981	0.115492525813543	0.411194707991582	1	0	0	0	0	0.0714285714285714
M13	C1QTNF7	14	8727:8740	71.5101495337359	2.28313205844981	0.115492525813543	0.411194707991582	1	0	0	0	0	0.0714285714285714
M13	RERG	14	8727:8740	71.5101495337359	2.28313205844981	0.115492525813543	0.411194707991582	1	0	0	0	0	0.0714285714285714
M13	MEIS2	14	8727:8740	71.5101495337359	2.28313205844981	0.115492525813543	0.411194707991582	1	0	0	0	0	0.0714285714285714
M13	DPYSL3	14	8727:8740	71.5101495337359	2.28313205844981	0.115492525813543	0.411194707991582	1	0	0	0	0	0.0714285714285714
M13	GPC3	14	8727:8740	71.5101495337359	2.28313205844981	0.115492525813543	0.411194707991582	1	0	0	0	0	0.0714285714285714
M13	MDGA2	14	8727:8740	71.5101495337359	2.28313205844981	0.115492525813543	0.411194707991582	1	0	0	0	0	0.0714285714285714
M13	TIAM1	14	8727:8740	71.5101495337359	2.28313205844981	0.115492525813543	0.411194707991582	1	0	0	0	0	0.0714285714285714
M13	FREM1	14	8727:8740	71.5101495337359	2.28313205844981	0.115492525813543	0.411194707991582	1	0	0	0	0	0.0714285714285714
M13	SAMD5	14	8727:8740	71.5101495337359	2.28313205844981	0.115492525813543	0.411194707991582	1	0	0	0	0	0.0714285714285714
M13	PPIC	14	8727:8740	71.5101495337359	2.28313205844981	0.115492525813543	0.411194707991582	1	0	0	0	0	0.0714285714285714
M13	ABCA6	14	8727:8740	71.5101495337359	2.28313205844981	0.115492525813543	0.411194707991582	1	0	0	0	0	0.0714285714285714
M13	COL6A5	14	8727:8740	71.5101495337359	2.28313205844981	0.115492525813543	0.411194707991582	1	0	0	0	0	0.0714285714285714
M8	MT-CO3	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MT-RNR1	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MT-CO2	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MT-ND1	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MT-CO1	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MT-CYB	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MT-ND3	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MT-RNR2	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MTCO1P12	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MT-ND2	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MT-ATP6	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MTND1P23	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MTND2P28	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MTRNR2L12	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MT-ND4	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M8	MT-ND5	16	8741:8756	2033.00174691766	0.957195924384309	0.253886609491875	0.534307065786376	0.6875	0	0.125	0.1875	0	0
M5	SLITRK6	17	8757:8773	1290.57951542598	0.922859397305309	0.13942453469065	0.599708991225889	1	0	0	0	0	0
M5	FAT4	17	8757:8773	1290.57951542598	0.922859397305309	0.13942453469065	0.599708991225889	1	0	0	0	0	0
M5	FBN1	17	8757:8773	1290.57951542598	0.922859397305309	0.13942453469065	0.599708991225889	1	0	0	0	0	0
M5	SPARC	17	8757:8773	1290.57951542598	0.922859397305309	0.13942453469065	0.599708991225889	1	0	0	0	0	0
M5	COL4A1	17	8757:8773	1290.57951542598	0.922859397305309	0.13942453469065	0.599708991225889	1	0	0	0	0	0
M5	ADGRL3	17	8757:8773	1290.57951542598	0.922859397305309	0.13942453469065	0.599708991225889	1	0	0	0	0	0
M5	PCDH18	17	8757:8773	1290.57951542598	0.922859397305309	0.13942453469065	0.599708991225889	1	0	0	0	0	0
M5	NLGN4X	17	8757:8773	1290.57951542598	0.922859397305309	0.13942453469065	0.599708991225889	1	0	0	0	0	0
M5	COL1A2	17	8757:8773	1290.57951542598	0.922859397305309	0.13942453469065	0.599708991225889	1	0	0	0	0	0
