cluster	gene	size	boundary	avgExpr	cvExpr	avgCor	cvCor	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TcR	tf
M10	TMEM245	12	8561:8572	118.645225527856	2.09675433242961	0.186703288511112	0.542905568934243	0.916666666666667	0	0	0.0833333333333333	0	0
M10	RP11-165H4.2	12	8561:8572	118.645225527856	2.09675433242961	0.186703288511112	0.542905568934243	0.916666666666667	0	0	0.0833333333333333	0	0
M10	DCN	12	8561:8572	118.645225527856	2.09675433242961	0.186703288511112	0.542905568934243	0.916666666666667	0	0	0.0833333333333333	0	0
M10	RPS19	12	8561:8572	118.645225527856	2.09675433242961	0.186703288511112	0.542905568934243	0.916666666666667	0	0	0.0833333333333333	0	0
M10	STARD5	12	8561:8572	118.645225527856	2.09675433242961	0.186703288511112	0.542905568934243	0.916666666666667	0	0	0.0833333333333333	0	0
M10	PPP1R2	12	8561:8572	118.645225527856	2.09675433242961	0.186703288511112	0.542905568934243	0.916666666666667	0	0	0.0833333333333333	0	0
M10	STRN	12	8561:8572	118.645225527856	2.09675433242961	0.186703288511112	0.542905568934243	0.916666666666667	0	0	0.0833333333333333	0	0
M10	GPC3	12	8561:8572	118.645225527856	2.09675433242961	0.186703288511112	0.542905568934243	0.916666666666667	0	0	0.0833333333333333	0	0
M10	VDAC1	12	8561:8572	118.645225527856	2.09675433242961	0.186703288511112	0.542905568934243	0.916666666666667	0	0	0.0833333333333333	0	0
M10	EIF2S3	12	8561:8572	118.645225527856	2.09675433242961	0.186703288511112	0.542905568934243	0.916666666666667	0	0	0.0833333333333333	0	0
M10	MAGT1	12	8561:8572	118.645225527856	2.09675433242961	0.186703288511112	0.542905568934243	0.916666666666667	0	0	0.0833333333333333	0	0
M10	CDKN1A	12	8561:8572	118.645225527856	2.09675433242961	0.186703288511112	0.542905568934243	0.916666666666667	0	0	0.0833333333333333	0	0
M11	KRAS	12	8573:8584	144.771590744513	1.73803160134431	0.188141070161742	0.547514042413943	0.75	0.25	0	0	0	0
M11	ZFAS1	12	8573:8584	144.771590744513	1.73803160134431	0.188141070161742	0.547514042413943	0.75	0.25	0	0	0	0
M11	N4BP2	12	8573:8584	144.771590744513	1.73803160134431	0.188141070161742	0.547514042413943	0.75	0.25	0	0	0	0
M11	LINC01128	12	8573:8584	144.771590744513	1.73803160134431	0.188141070161742	0.547514042413943	0.75	0.25	0	0	0	0
M11	ZC3H6	12	8573:8584	144.771590744513	1.73803160134431	0.188141070161742	0.547514042413943	0.75	0.25	0	0	0	0
M11	DDX19A	12	8573:8584	144.771590744513	1.73803160134431	0.188141070161742	0.547514042413943	0.75	0.25	0	0	0	0
M11	CNKSR3	12	8573:8584	144.771590744513	1.73803160134431	0.188141070161742	0.547514042413943	0.75	0.25	0	0	0	0
M11	RP11-426J5.3	12	8573:8584	144.771590744513	1.73803160134431	0.188141070161742	0.547514042413943	0.75	0.25	0	0	0	0
M11	CUL3	12	8573:8584	144.771590744513	1.73803160134431	0.188141070161742	0.547514042413943	0.75	0.25	0	0	0	0
M11	THRAP3	12	8573:8584	144.771590744513	1.73803160134431	0.188141070161742	0.547514042413943	0.75	0.25	0	0	0	0
M11	SMARCA5	12	8573:8584	144.771590744513	1.73803160134431	0.188141070161742	0.547514042413943	0.75	0.25	0	0	0	0
M11	SAR1A	12	8573:8584	144.771590744513	1.73803160134431	0.188141070161742	0.547514042413943	0.75	0.25	0	0	0	0
M50	ARHGAP1	10	8585:8594	49.3325448776699	2.48105281797291	0.201295494553717	0.56658807877489	0.9	0	0	0.1	0	0
M50	RPL10P16	10	8585:8594	49.3325448776699	2.48105281797291	0.201295494553717	0.56658807877489	0.9	0	0	0.1	0	0
M50	GNPAT	10	8585:8594	49.3325448776699	2.48105281797291	0.201295494553717	0.56658807877489	0.9	0	0	0.1	0	0
M50	ABCA1	10	8585:8594	49.3325448776699	2.48105281797291	0.201295494553717	0.56658807877489	0.9	0	0	0.1	0	0
M50	MRPS11	10	8585:8594	49.3325448776699	2.48105281797291	0.201295494553717	0.56658807877489	0.9	0	0	0.1	0	0
M50	MOCS2	10	8585:8594	49.3325448776699	2.48105281797291	0.201295494553717	0.56658807877489	0.9	0	0	0.1	0	0
M50	SDHB	10	8585:8594	49.3325448776699	2.48105281797291	0.201295494553717	0.56658807877489	0.9	0	0	0.1	0	0
M50	SPRED2	10	8585:8594	49.3325448776699	2.48105281797291	0.201295494553717	0.56658807877489	0.9	0	0	0.1	0	0
M50	SERPING1	10	8585:8594	49.3325448776699	2.48105281797291	0.201295494553717	0.56658807877489	0.9	0	0	0.1	0	0
M50	CLCN6	10	8585:8594	49.3325448776699	2.48105281797291	0.201295494553717	0.56658807877489	0.9	0	0	0.1	0	0
M51	TRIM13	10	8595:8604	92.6167414400939	2.3897000554722	0.18784066873443	0.574161719094111	0.9	0.1	0	0	0	0
M51	GOT2	10	8595:8604	92.6167414400939	2.3897000554722	0.18784066873443	0.574161719094111	0.9	0.1	0	0	0	0
M51	KANTR	10	8595:8604	92.6167414400939	2.3897000554722	0.18784066873443	0.574161719094111	0.9	0.1	0	0	0	0
M51	PSMB3	10	8595:8604	92.6167414400939	2.3897000554722	0.18784066873443	0.574161719094111	0.9	0.1	0	0	0	0
M51	TRIOBP	10	8595:8604	92.6167414400939	2.3897000554722	0.18784066873443	0.574161719094111	0.9	0.1	0	0	0	0
M51	TAF8	10	8595:8604	92.6167414400939	2.3897000554722	0.18784066873443	0.574161719094111	0.9	0.1	0	0	0	0
M51	RP11-199F11.2	10	8595:8604	92.6167414400939	2.3897000554722	0.18784066873443	0.574161719094111	0.9	0.1	0	0	0	0
M51	CTNNA1	10	8595:8604	92.6167414400939	2.3897000554722	0.18784066873443	0.574161719094111	0.9	0.1	0	0	0	0
M51	BAG5	10	8595:8604	92.6167414400939	2.3897000554722	0.18784066873443	0.574161719094111	0.9	0.1	0	0	0	0
M51	MTMR9	10	8595:8604	92.6167414400939	2.3897000554722	0.18784066873443	0.574161719094111	0.9	0.1	0	0	0	0
M52	FAIM	10	8605:8614	22.9462806984386	3.44625629527525	0.209834572057085	0.519091871329276	0.9	0	0	0.1	0	0.4
M52	ZNF542P	10	8605:8614	22.9462806984386	3.44625629527525	0.209834572057085	0.519091871329276	0.9	0	0	0.1	0	0.4
M52	PRMT1	10	8605:8614	22.9462806984386	3.44625629527525	0.209834572057085	0.519091871329276	0.9	0	0	0.1	0	0.4
M52	ZNF567	10	8605:8614	22.9462806984386	3.44625629527525	0.209834572057085	0.519091871329276	0.9	0	0	0.1	0	0.4
M52	ARNT2	10	8605:8614	22.9462806984386	3.44625629527525	0.209834572057085	0.519091871329276	0.9	0	0	0.1	0	0.4
M52	MXD4	10	8605:8614	22.9462806984386	3.44625629527525	0.209834572057085	0.519091871329276	0.9	0	0	0.1	0	0.4
M52	LRRC40	10	8605:8614	22.9462806984386	3.44625629527525	0.209834572057085	0.519091871329276	0.9	0	0	0.1	0	0.4
M52	EFR3A	10	8605:8614	22.9462806984386	3.44625629527525	0.209834572057085	0.519091871329276	0.9	0	0	0.1	0	0.4
M52	TGIF1	10	8605:8614	22.9462806984386	3.44625629527525	0.209834572057085	0.519091871329276	0.9	0	0	0.1	0	0.4
M52	LOX	10	8605:8614	22.9462806984386	3.44625629527525	0.209834572057085	0.519091871329276	0.9	0	0	0.1	0	0.4
M29	SPIN4	11	8615:8625	36.7364461328457	3.32806627805713	0.21226400763472	0.501136326814304	1	0	0	0	0	0
M29	PAPPA2	11	8615:8625	36.7364461328457	3.32806627805713	0.21226400763472	0.501136326814304	1	0	0	0	0	0
M29	FAM160B2	11	8615:8625	36.7364461328457	3.32806627805713	0.21226400763472	0.501136326814304	1	0	0	0	0	0
M29	USP28	11	8615:8625	36.7364461328457	3.32806627805713	0.21226400763472	0.501136326814304	1	0	0	0	0	0
M29	ING5	11	8615:8625	36.7364461328457	3.32806627805713	0.21226400763472	0.501136326814304	1	0	0	0	0	0
M29	ALDOA	11	8615:8625	36.7364461328457	3.32806627805713	0.21226400763472	0.501136326814304	1	0	0	0	0	0
M29	MTCH1	11	8615:8625	36.7364461328457	3.32806627805713	0.21226400763472	0.501136326814304	1	0	0	0	0	0
M29	TRANK1	11	8615:8625	36.7364461328457	3.32806627805713	0.21226400763472	0.501136326814304	1	0	0	0	0	0
M29	WASF3	11	8615:8625	36.7364461328457	3.32806627805713	0.21226400763472	0.501136326814304	1	0	0	0	0	0
M29	C19orf38	11	8615:8625	36.7364461328457	3.32806627805713	0.21226400763472	0.501136326814304	1	0	0	0	0	0
M29	HIRIP3	11	8615:8625	36.7364461328457	3.32806627805713	0.21226400763472	0.501136326814304	1	0	0	0	0	0
M12	MOB3C	12	8626:8637	44.1350601836302	2.58051771148013	0.194319662909143	0.575214426945764	1	0	0	0	0	0
M12	ARPC5L	12	8626:8637	44.1350601836302	2.58051771148013	0.194319662909143	0.575214426945764	1	0	0	0	0	0
M12	FAM177A1	12	8626:8637	44.1350601836302	2.58051771148013	0.194319662909143	0.575214426945764	1	0	0	0	0	0
M12	SMIM15	12	8626:8637	44.1350601836302	2.58051771148013	0.194319662909143	0.575214426945764	1	0	0	0	0	0
M12	NEDD9	12	8626:8637	44.1350601836302	2.58051771148013	0.194319662909143	0.575214426945764	1	0	0	0	0	0
M12	TUBA1C	12	8626:8637	44.1350601836302	2.58051771148013	0.194319662909143	0.575214426945764	1	0	0	0	0	0
M12	MAML2	12	8626:8637	44.1350601836302	2.58051771148013	0.194319662909143	0.575214426945764	1	0	0	0	0	0
M12	UXS1	12	8626:8637	44.1350601836302	2.58051771148013	0.194319662909143	0.575214426945764	1	0	0	0	0	0
M12	OAS3	12	8626:8637	44.1350601836302	2.58051771148013	0.194319662909143	0.575214426945764	1	0	0	0	0	0
M12	RDH14	12	8626:8637	44.1350601836302	2.58051771148013	0.194319662909143	0.575214426945764	1	0	0	0	0	0
M12	CDYL	12	8626:8637	44.1350601836302	2.58051771148013	0.194319662909143	0.575214426945764	1	0	0	0	0	0
M12	LOXL3	12	8626:8637	44.1350601836302	2.58051771148013	0.194319662909143	0.575214426945764	1	0	0	0	0	0
M53	HSPA4	10	8638:8647	62.7155253816906	2.7012394325025	0.186379303642604	0.569703860636018	1	0	0	0	0	0.2
M53	TM7SF3	10	8638:8647	62.7155253816906	2.7012394325025	0.186379303642604	0.569703860636018	1	0	0	0	0	0.2
M53	TIMM10B	10	8638:8647	62.7155253816906	2.7012394325025	0.186379303642604	0.569703860636018	1	0	0	0	0	0.2
M53	ZNF790	10	8638:8647	62.7155253816906	2.7012394325025	0.186379303642604	0.569703860636018	1	0	0	0	0	0.2
M53	NDUFV1	10	8638:8647	62.7155253816906	2.7012394325025	0.186379303642604	0.569703860636018	1	0	0	0	0	0.2
M53	SLAIN2	10	8638:8647	62.7155253816906	2.7012394325025	0.186379303642604	0.569703860636018	1	0	0	0	0	0.2
M53	ZNF780B	10	8638:8647	62.7155253816906	2.7012394325025	0.186379303642604	0.569703860636018	1	0	0	0	0	0.2
M53	SORBS1	10	8638:8647	62.7155253816906	2.7012394325025	0.186379303642604	0.569703860636018	1	0	0	0	0	0.2
M53	ZMYND11	10	8638:8647	62.7155253816906	2.7012394325025	0.186379303642604	0.569703860636018	1	0	0	0	0	0.2
M53	STK32B	10	8638:8647	62.7155253816906	2.7012394325025	0.186379303642604	0.569703860636018	1	0	0	0	0	0.2
M13	KLF10	12	8648:8659	100.444684709279	2.14756827354755	0.243888856898813	0.485178081142964	0.833333333333333	0.166666666666667	0	0	0	0.25
M13	TOB2	12	8648:8659	100.444684709279	2.14756827354755	0.243888856898813	0.485178081142964	0.833333333333333	0.166666666666667	0	0	0	0.25
M13	JUNB	12	8648:8659	100.444684709279	2.14756827354755	0.243888856898813	0.485178081142964	0.833333333333333	0.166666666666667	0	0	0	0.25
M13	CTD-3252C9.4	12	8648:8659	100.444684709279	2.14756827354755	0.243888856898813	0.485178081142964	0.833333333333333	0.166666666666667	0	0	0	0.25
M13	GMCL1	12	8648:8659	100.444684709279	2.14756827354755	0.243888856898813	0.485178081142964	0.833333333333333	0.166666666666667	0	0	0	0.25
M13	HSPE1	12	8648:8659	100.444684709279	2.14756827354755	0.243888856898813	0.485178081142964	0.833333333333333	0.166666666666667	0	0	0	0.25
M13	DUSP5	12	8648:8659	100.444684709279	2.14756827354755	0.243888856898813	0.485178081142964	0.833333333333333	0.166666666666667	0	0	0	0.25
M13	RP11-211N8.2	12	8648:8659	100.444684709279	2.14756827354755	0.243888856898813	0.485178081142964	0.833333333333333	0.166666666666667	0	0	0	0.25
M13	FUNDC2	12	8648:8659	100.444684709279	2.14756827354755	0.243888856898813	0.485178081142964	0.833333333333333	0.166666666666667	0	0	0	0.25
M13	EIF1	12	8648:8659	100.444684709279	2.14756827354755	0.243888856898813	0.485178081142964	0.833333333333333	0.166666666666667	0	0	0	0.25
M13	ATF3	12	8648:8659	100.444684709279	2.14756827354755	0.243888856898813	0.485178081142964	0.833333333333333	0.166666666666667	0	0	0	0.25
M13	HSPB1	12	8648:8659	100.444684709279	2.14756827354755	0.243888856898813	0.485178081142964	0.833333333333333	0.166666666666667	0	0	0	0.25
M54	YRDC	10	8660:8669	21.1890832542544	3.37759201721835	0.218496595457976	0.478773441825397	1	0	0	0	0	0.1
M54	SNN	10	8660:8669	21.1890832542544	3.37759201721835	0.218496595457976	0.478773441825397	1	0	0	0	0	0.1
M54	HUS1	10	8660:8669	21.1890832542544	3.37759201721835	0.218496595457976	0.478773441825397	1	0	0	0	0	0.1
M54	BZW2	10	8660:8669	21.1890832542544	3.37759201721835	0.218496595457976	0.478773441825397	1	0	0	0	0	0.1
M54	ZNF846	10	8660:8669	21.1890832542544	3.37759201721835	0.218496595457976	0.478773441825397	1	0	0	0	0	0.1
M54	ZFYVE19	10	8660:8669	21.1890832542544	3.37759201721835	0.218496595457976	0.478773441825397	1	0	0	0	0	0.1
M54	MRPS35	10	8660:8669	21.1890832542544	3.37759201721835	0.218496595457976	0.478773441825397	1	0	0	0	0	0.1
M54	LLPH	10	8660:8669	21.1890832542544	3.37759201721835	0.218496595457976	0.478773441825397	1	0	0	0	0	0.1
M54	NUP43	10	8660:8669	21.1890832542544	3.37759201721835	0.218496595457976	0.478773441825397	1	0	0	0	0	0.1
M54	TKT	10	8660:8669	21.1890832542544	3.37759201721835	0.218496595457976	0.478773441825397	1	0	0	0	0	0.1
M55	DAB1	10	8670:8679	1273.86069290337	1.90076085903418	0.209531461741176	0.523525518491397	1	0	0	0	0	0
M55	IGFBP7	10	8670:8679	1273.86069290337	1.90076085903418	0.209531461741176	0.523525518491397	1	0	0	0	0	0
M55	PTPRA	10	8670:8679	1273.86069290337	1.90076085903418	0.209531461741176	0.523525518491397	1	0	0	0	0	0
M55	USP46	10	8670:8679	1273.86069290337	1.90076085903418	0.209531461741176	0.523525518491397	1	0	0	0	0	0
M55	GSDMB	10	8670:8679	1273.86069290337	1.90076085903418	0.209531461741176	0.523525518491397	1	0	0	0	0	0
M55	MESDC2	10	8670:8679	1273.86069290337	1.90076085903418	0.209531461741176	0.523525518491397	1	0	0	0	0	0
M55	RWDD4	10	8670:8679	1273.86069290337	1.90076085903418	0.209531461741176	0.523525518491397	1	0	0	0	0	0
M55	SPARC	10	8670:8679	1273.86069290337	1.90076085903418	0.209531461741176	0.523525518491397	1	0	0	0	0	0
M55	COL3A1	10	8670:8679	1273.86069290337	1.90076085903418	0.209531461741176	0.523525518491397	1	0	0	0	0	0
M55	PDE1C	10	8670:8679	1273.86069290337	1.90076085903418	0.209531461741176	0.523525518491397	1	0	0	0	0	0
M30	TALDO1	11	8680:8690	37.7389879436808	3.03254038436918	0.225108396894868	0.447647013184977	0.818181818181818	0.0909090909090909	0	0.0909090909090909	0	0.0909090909090909
M30	ACTN4	11	8680:8690	37.7389879436808	3.03254038436918	0.225108396894868	0.447647013184977	0.818181818181818	0.0909090909090909	0	0.0909090909090909	0	0.0909090909090909
M30	GSTA4	11	8680:8690	37.7389879436808	3.03254038436918	0.225108396894868	0.447647013184977	0.818181818181818	0.0909090909090909	0	0.0909090909090909	0	0.0909090909090909
M30	PLEKHA4	11	8680:8690	37.7389879436808	3.03254038436918	0.225108396894868	0.447647013184977	0.818181818181818	0.0909090909090909	0	0.0909090909090909	0	0.0909090909090909
M30	RP11-366M4.1	11	8680:8690	37.7389879436808	3.03254038436918	0.225108396894868	0.447647013184977	0.818181818181818	0.0909090909090909	0	0.0909090909090909	0	0.0909090909090909
M30	TIMM17A	11	8680:8690	37.7389879436808	3.03254038436918	0.225108396894868	0.447647013184977	0.818181818181818	0.0909090909090909	0	0.0909090909090909	0	0.0909090909090909
M30	FMOD	11	8680:8690	37.7389879436808	3.03254038436918	0.225108396894868	0.447647013184977	0.818181818181818	0.0909090909090909	0	0.0909090909090909	0	0.0909090909090909
M30	CASC2	11	8680:8690	37.7389879436808	3.03254038436918	0.225108396894868	0.447647013184977	0.818181818181818	0.0909090909090909	0	0.0909090909090909	0	0.0909090909090909
M30	AK6	11	8680:8690	37.7389879436808	3.03254038436918	0.225108396894868	0.447647013184977	0.818181818181818	0.0909090909090909	0	0.0909090909090909	0	0.0909090909090909
M30	SCMH1	11	8680:8690	37.7389879436808	3.03254038436918	0.225108396894868	0.447647013184977	0.818181818181818	0.0909090909090909	0	0.0909090909090909	0	0.0909090909090909
M30	ZNF70	11	8680:8690	37.7389879436808	3.03254038436918	0.225108396894868	0.447647013184977	0.818181818181818	0.0909090909090909	0	0.0909090909090909	0	0.0909090909090909
M56	CDIPT	10	8691:8700	347.484636683202	3.72134477978423	0.227146443366393	0.494755207587383	0.9	0.1	0	0	0	0
M56	TRMT12	10	8691:8700	347.484636683202	3.72134477978423	0.227146443366393	0.494755207587383	0.9	0.1	0	0	0	0
M56	FABP5	10	8691:8700	347.484636683202	3.72134477978423	0.227146443366393	0.494755207587383	0.9	0.1	0	0	0	0
M56	PRPS2	10	8691:8700	347.484636683202	3.72134477978423	0.227146443366393	0.494755207587383	0.9	0.1	0	0	0	0
M56	OBSL1	10	8691:8700	347.484636683202	3.72134477978423	0.227146443366393	0.494755207587383	0.9	0.1	0	0	0	0
M56	CNTNAP2	10	8691:8700	347.484636683202	3.72134477978423	0.227146443366393	0.494755207587383	0.9	0.1	0	0	0	0
M56	RPS3	10	8691:8700	347.484636683202	3.72134477978423	0.227146443366393	0.494755207587383	0.9	0.1	0	0	0	0
M56	KIF11	10	8691:8700	347.484636683202	3.72134477978423	0.227146443366393	0.494755207587383	0.9	0.1	0	0	0	0
M56	CNTN4-AS1	10	8691:8700	347.484636683202	3.72134477978423	0.227146443366393	0.494755207587383	0.9	0.1	0	0	0	0
M56	TJP2	10	8691:8700	347.484636683202	3.72134477978423	0.227146443366393	0.494755207587383	0.9	0.1	0	0	0	0
M57	ERGIC3	10	8701:8710	646.690998631594	0.901618535282858	0.262060508040707	0.519595167280904	0.7	0	0	0.3	0	0.1
M57	PFKM	10	8701:8710	646.690998631594	0.901618535282858	0.262060508040707	0.519595167280904	0.7	0	0	0.3	0	0.1
M57	PTP4A2	10	8701:8710	646.690998631594	0.901618535282858	0.262060508040707	0.519595167280904	0.7	0	0	0.3	0	0.1
M57	RPL13AP25	10	8701:8710	646.690998631594	0.901618535282858	0.262060508040707	0.519595167280904	0.7	0	0	0.3	0	0.1
M57	RPL13A	10	8701:8710	646.690998631594	0.901618535282858	0.262060508040707	0.519595167280904	0.7	0	0	0.3	0	0.1
M57	CKAP4	10	8701:8710	646.690998631594	0.901618535282858	0.262060508040707	0.519595167280904	0.7	0	0	0.3	0	0.1
M57	SSRP1	10	8701:8710	646.690998631594	0.901618535282858	0.262060508040707	0.519595167280904	0.7	0	0	0.3	0	0.1
M57	RPL13AP5	10	8701:8710	646.690998631594	0.901618535282858	0.262060508040707	0.519595167280904	0.7	0	0	0.3	0	0.1
M57	RPL34P27	10	8701:8710	646.690998631594	0.901618535282858	0.262060508040707	0.519595167280904	0.7	0	0	0.3	0	0.1
M57	RCN1	10	8701:8710	646.690998631594	0.901618535282858	0.262060508040707	0.519595167280904	0.7	0	0	0.3	0	0.1
M58	TSN	10	8711:8720	81.2644962162632	2.5357625079499	0.206176569827152	0.610101644592986	0.7	0.3	0	0	0	0
M58	JADE2	10	8711:8720	81.2644962162632	2.5357625079499	0.206176569827152	0.610101644592986	0.7	0.3	0	0	0	0
M58	POP5	10	8711:8720	81.2644962162632	2.5357625079499	0.206176569827152	0.610101644592986	0.7	0.3	0	0	0	0
M58	DBR1	10	8711:8720	81.2644962162632	2.5357625079499	0.206176569827152	0.610101644592986	0.7	0.3	0	0	0	0
M58	CNOT6L	10	8711:8720	81.2644962162632	2.5357625079499	0.206176569827152	0.610101644592986	0.7	0.3	0	0	0	0
M58	HIST1H2AC	10	8711:8720	81.2644962162632	2.5357625079499	0.206176569827152	0.610101644592986	0.7	0.3	0	0	0	0
M58	GAS5	10	8711:8720	81.2644962162632	2.5357625079499	0.206176569827152	0.610101644592986	0.7	0.3	0	0	0	0
M58	RP11-426D19.1	10	8711:8720	81.2644962162632	2.5357625079499	0.206176569827152	0.610101644592986	0.7	0.3	0	0	0	0
M58	ZFHX2-AS1	10	8711:8720	81.2644962162632	2.5357625079499	0.206176569827152	0.610101644592986	0.7	0.3	0	0	0	0
M58	SMIM11A	10	8711:8720	81.2644962162632	2.5357625079499	0.206176569827152	0.610101644592986	0.7	0.3	0	0	0	0
M59	PLA2G4C	10	8721:8730	118.920763087907	2.45853200925209	0.209530525275869	0.484825441289691	1	0	0	0	0	0.1
M59	NDUFAF8	10	8721:8730	118.920763087907	2.45853200925209	0.209530525275869	0.484825441289691	1	0	0	0	0	0.1
M59	DNAJC8	10	8721:8730	118.920763087907	2.45853200925209	0.209530525275869	0.484825441289691	1	0	0	0	0	0.1
M59	SLC35A5	10	8721:8730	118.920763087907	2.45853200925209	0.209530525275869	0.484825441289691	1	0	0	0	0	0.1
M59	FIZ1	10	8721:8730	118.920763087907	2.45853200925209	0.209530525275869	0.484825441289691	1	0	0	0	0	0.1
M59	RBM12B	10	8721:8730	118.920763087907	2.45853200925209	0.209530525275869	0.484825441289691	1	0	0	0	0	0.1
M59	MAGED2	10	8721:8730	118.920763087907	2.45853200925209	0.209530525275869	0.484825441289691	1	0	0	0	0	0.1
M59	PTGER4	10	8721:8730	118.920763087907	2.45853200925209	0.209530525275869	0.484825441289691	1	0	0	0	0	0.1
