human	SD-1_cell1	3025267	2654078	2552225	87.73%	0.8773	84.36%	single	3.1833
human	SD-1_cell2	2593518	2232459	2130190	86.08%	0.8608	82.14%	single	2.7667
human	SD-1_cell3	1201060	1037066	998782	86.35%	0.8635	83.16%	single	1.6333
human	SD-1_cell4	250	199	187	79.60%	0.7960	74.80%	single	0.5833
human	SD-1_cell5	383705	322833	322120	84.14%	0.8414	83.95%	single	0.8167
human	SD-1_cell6	927489	735824	665554	79.34%	0.7934	71.76%	single	1.3167
human	SD-1_cell7	277167	215530	211680	77.76%	0.7776	76.37%	single	0.7333
human	SD-1_cell8	1846305	1568715	1472326	84.97%	0.8497	79.74%	single	2.1833
human	SD-1_cell9	771373	661488	642450	85.75%	0.8575	83.29%	single	1.3000
human	SD-1_cell10	2298294	1943480	1842260	84.56%	0.8456	80.16%	single	2.7833
human	SD-1_cell11	1720157	1501592	1442191	87.29%	0.8729	83.84%	single	2.1333
human	SD-1_cell12	263	178	173	67.68%	0.6768	65.78%	single	0.5833
human	SD-1_cell13	1853510	1609821	1556618	86.85%	0.8685	83.98%	single	2.1833
human	SD-1_cell14	2911257	2546320	2426537	87.46%	0.8746	83.35%	single	3.1333
human	SD-1_cell15	2800086	2452431	2335099	87.58%	0.8758	83.39%	single	3.2167
human	SD-1_cell16	206332	151622	150759	73.48%	0.7348	73.07%	single	0.8667
human	SD-1_cell17	2109011	1806085	1721972	85.64%	0.8564	81.65%	single	2.4833
human	SD-1_cell18	249143	149794	149017	60.12%	0.6012	59.81%	single	0.8667
human	SD-1_cell19	182229	133712	131300	73.38%	0.7338	72.05%	single	0.8500
human	SD-1_cell20	776	619	572	79.77%	0.7977	73.71%	single	0.7500
human	SD-1_cell21	2460893	2120456	1997337	86.17%	0.8617	81.16%	single	2.7833
human	SD-1_cell22	3775405	3266494	3070428	86.52%	0.8652	81.33%	single	4.0000
human	SD-1_cell23	2752461	2425212	2302969	88.11%	0.8811	83.67%	single	3.1667
human	SD-1_cell24	2917593	2556089	2390862	87.61%	0.8761	81.95%	single	3.2167
human	SD-1_cell25	531304	450372	441022	84.77%	0.8477	83.01%	single	0.9500
human	SD-1_cell26	907337	771484	736966	85.03%	0.8503	81.22%	single	0.8333
human	SD-1_cell27	1116009	978281	936364	87.66%	0.8766	83.90%	single	1.1667
human	SD-1_cell28	215	152	152	70.70%	0.7070	70.70%	single	0.8667
human	SD-1_cell29	1906817	1668846	1605562	87.52%	0.8752	84.20%	single	2.6000
human	SD-1_cell30	1941532	1670796	1566875	86.06%	0.8606	80.70%	single	1.9500
human	SD-1_cell31	4823035	4243761	3995554	87.99%	0.8799	82.84%	single	4.7833
human	SD-1_cell32	2401889	2097471	1986367	87.33%	0.8733	82.70%	single	2.7167
human	SD-1_cell33	1820543	1503935	1434206	82.61%	0.8261	78.78%	single	2.1833
human	SD-1_cell34	1364194	1121439	1074883	82.21%	0.8221	78.79%	single	1.7500
human	SD-1_cell35	772730	653900	623153	84.62%	0.8462	80.64%	single	1.3167
human	SD-1_cell36	1788	1443	1374	80.70%	0.8070	76.85%	single	0.6500
human	SD-1_cell37	2226606	1946080	1862546	87.40%	0.8740	83.65%	single	2.6333
human	SD-1_cell38	1827978	1556433	1491604	85.15%	0.8515	81.60%	single	2.2167
human	SD-1_cell39	1590681	1402123	1329872	88.15%	0.8815	83.60%	single	2.0833
human	SD-1_cell40	2002962	1755149	1674450	87.63%	0.8763	83.60%	single	2.5833
human	SD-1_cell41	1649780	1436126	1374124	87.05%	0.8705	83.29%	single	2.0833
human	SD-1_cell42	2278692	1950529	1866197	85.60%	0.8560	81.90%	single	2.5833
human	SD-1_cell43	1058041	922737	891891	87.21%	0.8721	84.30%	single	1.5667
human	SD-1_cell44	2386	1831	1756	76.74%	0.7674	73.60%	single	0.6833
human	SD-1_cell45	3175342	2766697	2657489	87.13%	0.8713	83.69%	single	3.6833
human	SD-1_cell46	2979619	2600100	2487894	87.26%	0.8726	83.50%	single	3.0667
human	SD-1_cell47	259271	190980	189213	73.66%	0.7366	72.98%	single	0.7167
human	SD-1_cell48	761432	668823	634215	87.84%	0.8784	83.29%	single	1.1667
human	SD-1_cell49	1075316	868726	828728	80.79%	0.8079	77.07%	single	1.4333
human	SD-1_cell50	1963523	1646069	1565898	83.83%	0.8383	79.75%	single	2.5000
human	SD-1_cell51	591712	513427	491529	86.77%	0.8677	83.07%	single	1.2500
human	SD-1_cell52	447	323	294	72.26%	0.7226	65.77%	single	0.7833
human	SD-1_cell53	2213547	1930601	1854664	87.22%	0.8722	83.79%	single	2.6500
human	SD-1_cell54	1516593	1274745	1199721	84.05%	0.8405	79.11%	single	2.1333
human	SD-1_cell55	2398723	2099886	2010736	87.54%	0.8754	83.83%	single	3.0667
human	SD-1_cell56	1329991	1152798	1107253	86.68%	0.8668	83.25%	single	3.6167
human	SD-1_cell57	1517380	1262249	1209416	83.19%	0.8319	79.70%	single	3.7833
human	SD-1_cell58	2121937	1815070	1744946	85.54%	0.8554	82.23%	single	2.1667
human	SD-1_cell59	1069473	935842	897892	87.50%	0.8750	83.96%	single	3.6333
human	SD-1_cell60	697	496	477	71.16%	0.7116	68.44%	single	2.6333
human	SD-1_cell61	848535	729446	682377	85.97%	0.8597	80.42%	single	1.7667
human	SD-1_cell62	874176	715611	690594	81.86%	0.8186	79.00%	single	0.7333
human	SD-1_cell63	102738	75587	74681	73.57%	0.7357	72.69%	single	0.8500
human	SD-1_cell64	518157	448403	425608	86.54%	0.8654	82.14%	single	0.5333
human	SD-1_cell65	3086277	2706188	2555851	87.68%	0.8768	82.81%	single	2.8667
human	SD-1_cell66	3865153	3312407	3173568	85.70%	0.8570	82.11%	single	4.1333
human	SD-1_cell67	1061958	911717	871029	85.85%	0.8585	82.02%	single	1.7000
human	SD-1_cell68	1558	1246	1174	79.97%	0.7997	75.35%	single	0.7833
human	SD-1_cell69	2434282	2118302	2006545	87.02%	0.8702	82.43%	single	2.9833
human	SD-1_cell70	2392487	2069879	1972854	86.52%	0.8652	82.46%	single	3.1167
human	SD-1_cell71	2466547	2174166	2076456	88.15%	0.8815	84.18%	single	2.7833
human	SD-1_cell72	4491712	3955636	3742739	88.07%	0.8807	83.33%	single	4.6333
human	SD-1_cell73	1322008	1127818	1083792	85.31%	0.8531	81.98%	single	1.9000
human	SD-1_cell74	1053545	856987	811719	81.34%	0.8134	77.05%	single	1.6000
human	SD-1_cell75	888131	757950	724092	85.34%	0.8534	81.53%	single	1.5333
human	SD-1_cell76	548	169	161	30.84%	0.3084	29.38%	single	0.6667
human	SD-1_cell77	468530	376919	357085	80.45%	0.8045	76.21%	single	1.0500
human	SD-1_cell78	575397	444695	431679	77.28%	0.7728	75.02%	single	1.1167
human	SD-1_cell79	1042348	865385	832395	83.02%	0.8302	79.86%	single	1.5333
human	SD-1_cell80	185061	142379	140627	76.94%	0.7694	75.99%	single	0.8167
human	SD-1_cell81	264761	165658	164101	62.57%	0.6257	61.98%	single	0.8167
human	SD-1_cell82	254779	160357	158190	62.94%	0.6294	62.09%	single	0.8000
human	SD-1_cell83	901520	778088	732050	86.31%	0.8631	81.20%	single	1.4333
human	SD-1_cell84	1033	843	814	81.61%	0.8161	78.80%	single	0.6667
human	SD-1_cell85	1387623	1192498	1141592	85.94%	0.8594	82.27%	single	2.1667
human	SD-1_cell86	2262029	1961252	1856893	86.70%	0.8670	82.09%	single	2.6333
human	SD-1_cell87	880577	749950	718920	85.17%	0.8517	81.64%	single	1.3667
human	SD-1_cell88	96251	73383	70843	76.24%	0.7624	73.60%	single	0.7333
human	SD-1_cell89	2524691	2173155	2042896	86.08%	0.8608	80.92%	single	2.8667
human	SD-1_cell90	1299613	1100058	1042233	84.65%	0.8465	80.20%	single	2.4667
human	SD-1_cell91	550080	471488	448904	85.71%	0.8571	81.61%	single	1.0333
human	SD-1_cell92	604	496	482	82.12%	0.8212	79.80%	single	0.5667
human	SD-1_cell93	1356967	1184989	1125825	87.33%	0.8733	82.97%	single	1.7833
human	SD-1_cell94	218216	163999	161417	75.15%	0.7515	73.97%	single	0.7167
human	SD-1_cell95	893279	775374	746144	86.80%	0.8680	83.53%	single	1.4333
human	SD-1_cell96	524256	455003	432638	86.79%	0.8679	82.52%	single	1.0000
human	SD-2_cell1	1383866	1089582	1041352	78.73%	0.7873	75.25%	single	1.7833
human	SD-2_cell2	1626777	1313743	1256611	80.76%	0.8076	77.25%	single	1.8833
human	SD-2_cell3	1946030	1664845	1569536	85.55%	0.8555	80.65%	single	2.2500
human	SD-2_cell4	203	161	146	79.31%	0.7931	71.92%	single	0.5667
human	SD-2_cell5	2611843	2228979	2138454	85.34%	0.8534	81.88%	single	2.8667
human	SD-2_cell6	1865016	1511971	1438837	81.07%	0.8107	77.15%	single	2.1500
human	SD-2_cell7	2549571	2107560	1994367	82.66%	0.8266	78.22%	single	2.7500
human	SD-2_cell8	1821719	1540257	1466715	84.55%	0.8455	80.51%	single	2.1000
human	SD-2_cell9	1374573	1059970	1011676	77.11%	0.7711	73.60%	single	1.7833
human	SD-2_cell10	2032426	1534116	1454063	75.48%	0.7548	71.54%	single	2.2667
human	SD-2_cell11	174845	84648	83523	48.41%	0.4841	47.77%	single	0.6667
human	SD-2_cell12	262	190	183	72.52%	0.7252	69.85%	single	0.5667
human	SD-2_cell13	2081022	1760053	1692973	84.58%	0.8458	81.35%	single	2.3500
human	SD-2_cell14	2356647	1985875	1894958	84.27%	0.8427	80.41%	single	2.8667
human	SD-2_cell15	3265904	2780988	2639270	85.15%	0.8515	80.81%	single	3.4833
human	SD-2_cell16	4603497	912122	870575	19.81%	0.1981	18.91%	single	3.5000
human	SD-2_cell17	2095151	1749152	1681301	83.49%	0.8349	80.25%	single	2.3667
human	SD-2_cell18	1379701	1121519	1070978	81.29%	0.8129	77.62%	single	1.7333
human	SD-2_cell19	3759046	1970463	1889095	52.42%	0.5242	50.25%	single	3.7500
human	SD-2_cell20	526	400	383	76.05%	0.7605	72.81%	single	0.5667
human	SD-2_cell21	2573816	2199920	2101842	85.47%	0.8547	81.66%	single	2.7667
human	SD-2_cell22	2539769	2154916	2045881	84.85%	0.8485	80.55%	single	2.8000
human	SD-2_cell23	4420940	3802936	3588933	86.02%	0.8602	81.18%	single	4.4500
human	SD-2_cell24	467402	291781	267885	62.43%	0.6243	57.31%	single	0.9333
human	SD-2_cell25	3220920	2748040	2570452	85.32%	0.8532	79.80%	single	3.5000
human	SD-2_cell26	3825168	3288586	3108698	85.97%	0.8597	81.27%	single	3.9667
human	SD-2_cell27	1800362	1521982	1454881	84.54%	0.8454	80.81%	single	2.2833
human	SD-2_cell28	450	309	295	68.67%	0.6867	65.56%	single	0.6667
human	SD-2_cell29	1267781	961198	904797	75.82%	0.7582	71.37%	single	1.8667
human	SD-2_cell30	2987384	2573842	2450880	86.16%	0.8616	82.04%	single	3.3833
human	SD-2_cell31	3495980	2665254	2551001	76.24%	0.7624	72.97%	single	3.7500
human	SD-2_cell32	284376	108570	105099	38.18%	0.3818	36.96%	single	0.9667
human	SD-2_cell33	2078587	1722929	1628742	82.89%	0.8289	78.36%	single	2.7000
human	SD-2_cell34	1000050	766333	733979	76.63%	0.7663	73.39%	single	1.7333
human	SD-2_cell35	182234	89220	87914	48.96%	0.4896	48.24%	single	1.5667
human	SD-2_cell36	2044	1713	1667	83.81%	0.8381	81.56%	single	1.4833
human	SD-2_cell37	1388659	1117780	1046529	80.49%	0.8049	75.36%	single	2.8167
human	SD-2_cell38	1217875	958488	889321	78.70%	0.7870	73.02%	single	2.6667
human	SD-2_cell39	2433842	2014195	1905338	82.76%	0.8276	78.29%	single	3.7333
human	SD-2_cell40	1877333	1552442	1496082	82.69%	0.8269	79.69%	single	2.3167
