cluster	gene	size	boundary	avgExpr	cvExpr	avgCor	cvCor	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TcR	tf
M137	MT-ND3	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MT-ATP8	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MTATP6P1	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MTND1P23	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MT-ND1	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MT-CO2	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MTRNR2L12	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MT-CO3	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MTND2P28	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MT-ND2	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MT-CYB	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MT-ATP6	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MTCO1P12	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MT-ND5	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MT-ND4	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MT-CO1	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MT-RNR1	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M137	MT-RNR2	18	1:18	1812.87774102405	1.01673308159803	0.22448053063234	0.600006167990837	0.666666666666667	0	0.111111111111111	0.222222222222222	0	0
M150	PGRMC2	12	19:30	61.6283411193839	2.68670887228173	0.0395222378094132	0.966649290425999	0.833333333333333	0	0	0.166666666666667	0	0.166666666666667
M150	ZNF555	12	19:30	61.6283411193839	2.68670887228173	0.0395222378094132	0.966649290425999	0.833333333333333	0	0	0.166666666666667	0	0.166666666666667
M150	VAMP5	12	19:30	61.6283411193839	2.68670887228173	0.0395222378094132	0.966649290425999	0.833333333333333	0	0	0.166666666666667	0	0.166666666666667
M150	TTC33	12	19:30	61.6283411193839	2.68670887228173	0.0395222378094132	0.966649290425999	0.833333333333333	0	0	0.166666666666667	0	0.166666666666667
M150	ACSL3	12	19:30	61.6283411193839	2.68670887228173	0.0395222378094132	0.966649290425999	0.833333333333333	0	0	0.166666666666667	0	0.166666666666667
M150	ZNF271P	12	19:30	61.6283411193839	2.68670887228173	0.0395222378094132	0.966649290425999	0.833333333333333	0	0	0.166666666666667	0	0.166666666666667
M150	TULP3	12	19:30	61.6283411193839	2.68670887228173	0.0395222378094132	0.966649290425999	0.833333333333333	0	0	0.166666666666667	0	0.166666666666667
M150	KIAA0100	12	19:30	61.6283411193839	2.68670887228173	0.0395222378094132	0.966649290425999	0.833333333333333	0	0	0.166666666666667	0	0.166666666666667
M150	DBF4	12	19:30	61.6283411193839	2.68670887228173	0.0395222378094132	0.966649290425999	0.833333333333333	0	0	0.166666666666667	0	0.166666666666667
M150	RPL13AP20	12	19:30	61.6283411193839	2.68670887228173	0.0395222378094132	0.966649290425999	0.833333333333333	0	0	0.166666666666667	0	0.166666666666667
M150	PCDHB14	12	19:30	61.6283411193839	2.68670887228173	0.0395222378094132	0.966649290425999	0.833333333333333	0	0	0.166666666666667	0	0.166666666666667
M150	SEC23B	12	19:30	61.6283411193839	2.68670887228173	0.0395222378094132	0.966649290425999	0.833333333333333	0	0	0.166666666666667	0	0.166666666666667
M15	ARPC3	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	N6AMT1	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	TRAPPC10	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	RB1	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	NIPSNAP3A	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	MIPEP	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	ATF6	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	NDUFAF4	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	RPS27AP16	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	ATP5G3	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	REPIN1	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	ACTR1B	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	NDUFA9	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	TMA16	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	STK26	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	ATPIF1	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	NUDT16	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	STMN1	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	CSTF3	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	NDUFA4	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	MFSD11	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	HEXA	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	CRNKL1	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	ASAP1-IT2	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	SNHG17	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	RNF44	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	ARHGEF17	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	HNRNPCP2	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	HNRNPC	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	C14orf166	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	TCEAL1	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
M15	TARDBP	141	31:171	91.322663283717	2.13331835494465	0.0235718801967253	1.92125179733107	0.666666666666667	0.0212765957446809	0	0.312056737588652	0	0.0425531914893617
