cluster	gene	size	boundary	avgExpr	cvExpr	avgCor	cvCor	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TcR	tf
M7	SEMA5A	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	CPED1	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	MMP2	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	MFAP4	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	PROM1	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	VEGFA	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	NTRK3	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	NID1	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	COLEC12	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	PLXDC2	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	GPC6	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	GPM6B	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	SPON1	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	EDIL3	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	ADGRL3	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M7	BMP4	16	1:16	513.79413553273	0.894635387701667	0.161549609669065	0.368908830892374	1	0	0	0	0	0
M11	EEF1A1P5	13	8844:8856	949.061518607891	0.891169247190874	0.234990986310146	0.42546106616307	0.307692307692308	0	0	0.692307692307692	0	0
M11	RPS3A	13	8844:8856	949.061518607891	0.891169247190874	0.234990986310146	0.42546106616307	0.307692307692308	0	0	0.692307692307692	0	0
M11	EEF1A1P6	13	8844:8856	949.061518607891	0.891169247190874	0.234990986310146	0.42546106616307	0.307692307692308	0	0	0.692307692307692	0	0
M11	RPS3AP26	13	8844:8856	949.061518607891	0.891169247190874	0.234990986310146	0.42546106616307	0.307692307692308	0	0	0.692307692307692	0	0
M11	AC010468.1	13	8844:8856	949.061518607891	0.891169247190874	0.234990986310146	0.42546106616307	0.307692307692308	0	0	0.692307692307692	0	0
M11	EEF1A1	13	8844:8856	949.061518607891	0.891169247190874	0.234990986310146	0.42546106616307	0.307692307692308	0	0	0.692307692307692	0	0
M11	EEF1A1P11	13	8844:8856	949.061518607891	0.891169247190874	0.234990986310146	0.42546106616307	0.307692307692308	0	0	0.692307692307692	0	0
M11	RPL5P34	13	8844:8856	949.061518607891	0.891169247190874	0.234990986310146	0.42546106616307	0.307692307692308	0	0	0.692307692307692	0	0
M11	RPS3AP47	13	8844:8856	949.061518607891	0.891169247190874	0.234990986310146	0.42546106616307	0.307692307692308	0	0	0.692307692307692	0	0
M11	RPL5	13	8844:8856	949.061518607891	0.891169247190874	0.234990986310146	0.42546106616307	0.307692307692308	0	0	0.692307692307692	0	0
M11	EIF3E	13	8844:8856	949.061518607891	0.891169247190874	0.234990986310146	0.42546106616307	0.307692307692308	0	0	0.692307692307692	0	0
M11	RPS3AP6	13	8844:8856	949.061518607891	0.891169247190874	0.234990986310146	0.42546106616307	0.307692307692308	0	0	0.692307692307692	0	0
M11	RPS3AP49	13	8844:8856	949.061518607891	0.891169247190874	0.234990986310146	0.42546106616307	0.307692307692308	0	0	0.692307692307692	0	0
M18	MSL1	12	8857:8868	250.595927471473	1.14319372730843	0.0793799831301652	0.499601871659553	1	0	0	0	0	0.166666666666667
M18	CREB1	12	8857:8868	250.595927471473	1.14319372730843	0.0793799831301652	0.499601871659553	1	0	0	0	0	0.166666666666667
M18	SEPT10	12	8857:8868	250.595927471473	1.14319372730843	0.0793799831301652	0.499601871659553	1	0	0	0	0	0.166666666666667
M18	FAM89A	12	8857:8868	250.595927471473	1.14319372730843	0.0793799831301652	0.499601871659553	1	0	0	0	0	0.166666666666667
M18	NFIX	12	8857:8868	250.595927471473	1.14319372730843	0.0793799831301652	0.499601871659553	1	0	0	0	0	0.166666666666667
M18	ANGPT1	12	8857:8868	250.595927471473	1.14319372730843	0.0793799831301652	0.499601871659553	1	0	0	0	0	0.166666666666667
M18	RBFOX2	12	8857:8868	250.595927471473	1.14319372730843	0.0793799831301652	0.499601871659553	1	0	0	0	0	0.166666666666667
M18	PAPOLA	12	8857:8868	250.595927471473	1.14319372730843	0.0793799831301652	0.499601871659553	1	0	0	0	0	0.166666666666667
M18	TTC3	12	8857:8868	250.595927471473	1.14319372730843	0.0793799831301652	0.499601871659553	1	0	0	0	0	0.166666666666667
M18	MYO1B	12	8857:8868	250.595927471473	1.14319372730843	0.0793799831301652	0.499601871659553	1	0	0	0	0	0.166666666666667
M18	U2SURP	12	8857:8868	250.595927471473	1.14319372730843	0.0793799831301652	0.499601871659553	1	0	0	0	0	0.166666666666667
M18	ARHGAP5	12	8857:8868	250.595927471473	1.14319372730843	0.0793799831301652	0.499601871659553	1	0	0	0	0	0.166666666666667
M33	GOLGA8O	10	8869:8878	145.322267171042	2.42264511473118	0.130263594780126	1.21561891088697	0.9	0	0	0.1	0	0
M33	GPATCH8	10	8869:8878	145.322267171042	2.42264511473118	0.130263594780126	1.21561891088697	0.9	0	0	0.1	0	0
M33	MPHOSPH8	10	8869:8878	145.322267171042	2.42264511473118	0.130263594780126	1.21561891088697	0.9	0	0	0.1	0	0
M33	GOLGA8R	10	8869:8878	145.322267171042	2.42264511473118	0.130263594780126	1.21561891088697	0.9	0	0	0.1	0	0
M33	GOLGA8N	10	8869:8878	145.322267171042	2.42264511473118	0.130263594780126	1.21561891088697	0.9	0	0	0.1	0	0
M33	DPH2	10	8869:8878	145.322267171042	2.42264511473118	0.130263594780126	1.21561891088697	0.9	0	0	0.1	0	0
M33	LRCH3	10	8869:8878	145.322267171042	2.42264511473118	0.130263594780126	1.21561891088697	0.9	0	0	0.1	0	0
M33	RP11-157G21.2	10	8869:8878	145.322267171042	2.42264511473118	0.130263594780126	1.21561891088697	0.9	0	0	0.1	0	0
M33	GOLGA8Q	10	8869:8878	145.322267171042	2.42264511473118	0.130263594780126	1.21561891088697	0.9	0	0	0.1	0	0
M33	CHM	10	8869:8878	145.322267171042	2.42264511473118	0.130263594780126	1.21561891088697	0.9	0	0	0.1	0	0
M27	DDR2	11	8879:8889	400.51720269097	1.03076114441684	0.135197746608466	0.348587433873392	1	0	0	0	0	0.272727272727273
M27	ZEB2	11	8879:8889	400.51720269097	1.03076114441684	0.135197746608466	0.348587433873392	1	0	0	0	0	0.272727272727273
M27	CDH11	11	8879:8889	400.51720269097	1.03076114441684	0.135197746608466	0.348587433873392	1	0	0	0	0	0.272727272727273
M27	CCDC68	11	8879:8889	400.51720269097	1.03076114441684	0.135197746608466	0.348587433873392	1	0	0	0	0	0.272727272727273
M27	SELENOP	11	8879:8889	400.51720269097	1.03076114441684	0.135197746608466	0.348587433873392	1	0	0	0	0	0.272727272727273
M27	CPE	11	8879:8889	400.51720269097	1.03076114441684	0.135197746608466	0.348587433873392	1	0	0	0	0	0.272727272727273
M27	LRRC17	11	8879:8889	400.51720269097	1.03076114441684	0.135197746608466	0.348587433873392	1	0	0	0	0	0.272727272727273
M27	NR2F2	11	8879:8889	400.51720269097	1.03076114441684	0.135197746608466	0.348587433873392	1	0	0	0	0	0.272727272727273
M27	AHR	11	8879:8889	400.51720269097	1.03076114441684	0.135197746608466	0.348587433873392	1	0	0	0	0	0.272727272727273
M27	MARCKS	11	8879:8889	400.51720269097	1.03076114441684	0.135197746608466	0.348587433873392	1	0	0	0	0	0.272727272727273
M27	COL14A1	11	8879:8889	400.51720269097	1.03076114441684	0.135197746608466	0.348587433873392	1	0	0	0	0	0.272727272727273
M4	FAM198B	21	8890:8910	260.615740491583	1.91441276794238	0.190576023724798	0.445365664904128	0.952380952380952	0.0476190476190476	0	0	0	0.142857142857143
M4	C1QTNF3	21	8890:8910	260.615740491583	1.91441276794238	0.190576023724798	0.445365664904128	0.952380952380952	0.0476190476190476	0	0	0	0.142857142857143
M4	MAF	21	8890:8910	260.615740491583	1.91441276794238	0.190576023724798	0.445365664904128	0.952380952380952	0.0476190476190476	0	0	0	0.142857142857143
