cluster	gene	size	boundary	avgExpr	cvExpr	avgCor	cvCor	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TcR	tf
M10	IRF1	14	8799:8812	57.0437484837398	3.05823120226998	0.104329950191256	0.55544344820337	0.714285714285714	0.142857142857143	0	0.142857142857143	0	0.142857142857143
M10	U73166.2	14	8799:8812	57.0437484837398	3.05823120226998	0.104329950191256	0.55544344820337	0.714285714285714	0.142857142857143	0	0.142857142857143	0	0.142857142857143
M10	LSMEM1	14	8799:8812	57.0437484837398	3.05823120226998	0.104329950191256	0.55544344820337	0.714285714285714	0.142857142857143	0	0.142857142857143	0	0.142857142857143
M10	AC116366.6	14	8799:8812	57.0437484837398	3.05823120226998	0.104329950191256	0.55544344820337	0.714285714285714	0.142857142857143	0	0.142857142857143	0	0.142857142857143
M10	ZNF844	14	8799:8812	57.0437484837398	3.05823120226998	0.104329950191256	0.55544344820337	0.714285714285714	0.142857142857143	0	0.142857142857143	0	0.142857142857143
M10	CKS2	14	8799:8812	57.0437484837398	3.05823120226998	0.104329950191256	0.55544344820337	0.714285714285714	0.142857142857143	0	0.142857142857143	0	0.142857142857143
M10	RPL7P19	14	8799:8812	57.0437484837398	3.05823120226998	0.104329950191256	0.55544344820337	0.714285714285714	0.142857142857143	0	0.142857142857143	0	0.142857142857143
M10	FAM53C	14	8799:8812	57.0437484837398	3.05823120226998	0.104329950191256	0.55544344820337	0.714285714285714	0.142857142857143	0	0.142857142857143	0	0.142857142857143
M10	RPS26P43	14	8799:8812	57.0437484837398	3.05823120226998	0.104329950191256	0.55544344820337	0.714285714285714	0.142857142857143	0	0.142857142857143	0	0.142857142857143
M10	JMJD6	14	8799:8812	57.0437484837398	3.05823120226998	0.104329950191256	0.55544344820337	0.714285714285714	0.142857142857143	0	0.142857142857143	0	0.142857142857143
M10	KIAA1683	14	8799:8812	57.0437484837398	3.05823120226998	0.104329950191256	0.55544344820337	0.714285714285714	0.142857142857143	0	0.142857142857143	0	0.142857142857143
M10	SOD2	14	8799:8812	57.0437484837398	3.05823120226998	0.104329950191256	0.55544344820337	0.714285714285714	0.142857142857143	0	0.142857142857143	0	0.142857142857143
M10	ARL6IP1	14	8799:8812	57.0437484837398	3.05823120226998	0.104329950191256	0.55544344820337	0.714285714285714	0.142857142857143	0	0.142857142857143	0	0.142857142857143
M10	IRS2	14	8799:8812	57.0437484837398	3.05823120226998	0.104329950191256	0.55544344820337	0.714285714285714	0.142857142857143	0	0.142857142857143	0	0.142857142857143
M24	HELLS	11	8813:8823	57.7172881024498	2.65241132581071	0.11956646165496	0.614204637516006	1	0	0	0	0	0
M24	MCM4	11	8813:8823	57.7172881024498	2.65241132581071	0.11956646165496	0.614204637516006	1	0	0	0	0	0
M24	MCM2	11	8813:8823	57.7172881024498	2.65241132581071	0.11956646165496	0.614204637516006	1	0	0	0	0	0
M24	CDCA7	11	8813:8823	57.7172881024498	2.65241132581071	0.11956646165496	0.614204637516006	1	0	0	0	0	0
