cluster	gene	size	boundary	avgExpr	cvExpr	avgCor	cvCor	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TcR	tf
M221	MTND1P23	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M221	MT-ND1	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M221	MTATP6P1	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M221	MT-ATP6	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M221	MTRNR2L12	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M221	MT-CO3	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M221	MTND2P28	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M221	MT-ND2	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M221	MT-CYB	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M221	MT-ND5	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M221	MTCO1P12	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M221	MT-CO1	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M221	MT-ND4	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M221	MT-RNR1	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M221	MT-RNR2	15	1:15	2155.52205860167	0.949768805900127	0.259068096334042	0.556428727163838	0.6	0	0.133333333333333	0.266666666666667	0	0
M138	NPIPP1	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	PBX3	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	MAU2	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	CARMN	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	RYR3	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	CLUAP1	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	INSR	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	CCDC144A	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	CCDC144B	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	MYSM1	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	SCAF11	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	GREB1	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	FAM171A1	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	TBL1XR1	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	GMEB1	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
M138	RNF4	28	16:43	79.9560494943192	2.31031760399528	0.0447611193452349	1.83359256146698	0.857142857142857	0.0357142857142857	0	0.107142857142857	0	0.107142857142857
