cluster	myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj	gene	ident	spec
0	0.895	1.46943720227411	0.79	1.46943720227411	0.995	0.685	NA	C7	Fibro-PAMR1+SOX6+	FALSE
0	0.891	1.22443849680122	0.782	1.22443849680122	0.998	0.684	NA	ALDH1A1	Fibro-PAMR1+SOX6+	FALSE
0	0.89	1.17658075258782	0.78	1.17658075258782	0.991	0.458	NA	LAMA2	Fibro-PAMR1+SOX6+	FALSE
0	0.884	0.977953032193637	0.768	0.977953032193637	0.996	0.509	NA	COL21A1	Fibro-PAMR1+SOX6+	FALSE
0	0.878	1.18582630850172	0.756	1.18582630850172	0.977	0.483	NA	SFRP1	Fibro-PAMR1+SOX6+	FALSE
0	0.878	1.12150700902638	0.756	1.12150700902638	0.996	0.542	NA	SLIT2	Fibro-PAMR1+SOX6+	FALSE
0	0.878	1.10051826534954	0.756	1.10051826534954	0.998	0.575	NA	COL6A3	Fibro-PAMR1+SOX6+	FALSE
0	0.877	1.00382625356205	0.754	1.00382625356205	0.883	0.236	NA	SCUBE2	Fibro-PAMR1+SOX6+	FALSE
0	0.869	0.96020069700492	0.738	0.96020069700492	0.995	0.622	NA	NID1	Fibro-PAMR1+SOX6+	FALSE
0	0.868	0.938583184125973	0.736	0.938583184125973	0.975	0.4	NA	SOX6	Fibro-PAMR1+SOX6+	FALSE
0	0.866	1.10983091005992	0.732	1.10983091005992	0.977	0.536	NA	CNTN1	Fibro-PAMR1+SOX6+	FALSE
0	0.863	1.10451496959261	0.726	1.10451496959261	0.978	0.612	NA	PAMR1	Fibro-PAMR1+SOX6+	FALSE
0	0.862	1.00188731763576	0.724	1.00188731763576	0.991	0.509	NA	SRPX	Fibro-PAMR1+SOX6+	FALSE
0	0.862	0.900451158805915	0.724	0.900451158805915	0.901	0.223	NA	SCN7A	Fibro-PAMR1+SOX6+	FALSE
0	0.857	1.09195497018725	0.714	1.09195497018725	0.957	0.413	NA	COL6A6	Fibro-PAMR1+SOX6+	FALSE
0	0.856	0.952750899022768	0.712	0.952750899022768	1	0.721	NA	IGF2	Fibro-PAMR1+SOX6+	FALSE
0	0.852	0.900147820397034	0.704	0.900147820397034	0.977	0.517	NA	MYLK	Fibro-PAMR1+SOX6+	FALSE
0	0.85	0.89837640548225	0.7	0.89837640548225	0.998	0.815	NA	OLFML3	Fibro-PAMR1+SOX6+	FALSE
0	0.847	0.969887537588366	0.694	0.969887537588366	0.993	0.596	NA	H19	Fibro-PAMR1+SOX6+	FALSE
0	0.84	0.908224139885373	0.68	0.908224139885373	0.986	0.645	NA	KCTD12	Fibro-PAMR1+SOX6+	FALSE
0	0.839	0.861778127189112	0.678	0.861778127189112	0.948	0.454	NA	S1PR3	Fibro-PAMR1+SOX6+	FALSE
0	0.835	0.899331404520554	0.67	0.899331404520554	1	0.789	NA	LAMB1	Fibro-PAMR1+SOX6+	FALSE
