cluster	myAUC	avg_diff	power	avg_logFC	pct.1	pct.2	p_val_adj	gene	ident	spec
0	0.962	1.71741469072683	0.924	1.71741469072683	0.987	0.299	NA	SCN7A	Fibro-SCN7A	FALSE
0	0.962	1.60361377914184	0.924	1.60361377914184	1	0.893	NA	LAMC1	Fibro-SCN7A	TRUE
0	0.948	1.48590489795061	0.896	1.48590489795061	1	0.881	NA	LAMB1	Fibro-SCN7A	FALSE
0	0.942	1.41834858466662	0.884	1.41834858466662	0.993	0.668	NA	LAMA4	Fibro-SCN7A	FALSE
0	0.941	1.42331165247377	0.882	1.42331165247377	1	0.73	NA	DLK1	Fibro-SCN7A	TRUE
0	0.939	1.12402018539303	0.878	1.12402018539303	1	0.922	NA	IGF2	Fibro-SCN7A	TRUE
0	0.931	1.40928736350559	0.862	1.40928736350559	0.993	0.725	NA	LAMA2	Fibro-SCN7A	FALSE
0	0.927	1.40103697103515	0.854	1.40103697103515	0.993	0.537	NA	SMOC2	Fibro-SCN7A	FALSE
0	0.918	1.09758067787786	0.836	1.09758067787786	0.987	0.463	NA	TRIL	Fibro-SCN7A	FALSE
0	0.912	1.04716711743684	0.824	1.04716711743684	0.947	0.316	NA	FREM1	Fibro-SCN7A	TRUE
0	0.908	1.1379578438275	0.816	1.1379578438275	1	0.799	NA	CAPN6	Fibro-SCN7A	FALSE
0	0.903	1.03250115143882	0.806	1.03250115143882	0.934	0.279	NA	ADCY1	Fibro-SCN7A	FALSE
0	0.897	0.960967026536852	0.794	0.960967026536852	1	0.84	NA	H19	Fibro-SCN7A	TRUE
0	0.897	0.945559149249735	0.794	0.945559149249735	0.934	0.352	NA	SRPX2	Fibro-SCN7A	TRUE
0	0.89	0.953287950811111	0.78	0.953287950811111	1	0.848	NA	PLAGL1	Fibro-SCN7A	TRUE
0	0.889	1.00839767962897	0.778	1.00839767962897	0.993	0.615	NA	PDGFRA	Fibro-SCN7A	FALSE
0	0.887	1.00861061729554	0.774	1.00861061729554	0.967	0.398	NA	PLXNC1	Fibro-SCN7A	FALSE
0	0.884	1.16261706831034	0.768	1.16261706831034	0.974	0.496	NA	LIFR	Fibro-SCN7A	FALSE
0	0.884	1.04469991397652	0.768	1.04469991397652	0.961	0.402	NA	NEGR1	Fibro-SCN7A	FALSE
0	0.884	0.954485457017593	0.768	0.954485457017592	0.993	0.82	NA	NRK	Fibro-SCN7A	FALSE
0	0.881	1.0226978463543	0.762	1.0226978463543	0.954	0.463	NA	GPC4	Fibro-SCN7A	FALSE
0	0.878	1.13819607793637	0.756	1.13819607793637	0.961	0.484	NA	BMP4	Fibro-SCN7A	TRUE
0	0.877	0.77794921198911	0.754	0.77794921198911	0.961	0.529	NA	ANOS1	Fibro-SCN7A	FALSE
0	0.876	0.93026781248126	0.752	0.93026781248126	0.947	0.406	NA	ABCA9	Fibro-SCN7A	FALSE
0	0.876	0.81022799240933	0.752	0.81022799240933	1	0.803	NA	NID1	Fibro-SCN7A	FALSE
0	0.873	0.883320693209931	0.746	0.883320693209931	0.947	0.602	NA	FZD8	Fibro-SCN7A	FALSE
0	0.872	1.00153003133952	0.744	1.00153003133952	0.993	0.684	NA	MXRA5	Fibro-SCN7A	FALSE
0	0.872	0.864158972252588	0.744	0.864158972252588	0.987	0.75	NA	RUNX1T1	Fibro-SCN7A	TRUE
0	0.871	1.06910398943211	0.742	1.06910398943211	1	0.75	NA	ADAMTSL3	Fibro-SCN7A	FALSE
0	0.87	0.730922474609249	0.74	0.730922474609249	1	0.713	NA	SGCD	Fibro-SCN7A	FALSE
0	0.865	0.798933644013457	0.73	0.798933644013457	0.961	0.652	NA	ANTXR2	Fibro-SCN7A	FALSE
0	0.864	0.910427843904949	0.728	0.910427843904949	0.914	0.529	NA	FNDC5	Fibro-SCN7A	FALSE
0	0.863	0.807642787958087	0.726	0.807642787958087	0.993	0.721	NA	SASH1	Fibro-SCN7A	FALSE
0	0.863	0.754779616249845	0.726	0.754779616249845	0.98	0.537	NA	EBF2	Fibro-SCN7A	FALSE
0	0.853	0.730303038129956	0.706	0.730303038129956	0.993	0.693	NA	SDC2	Fibro-SCN7A	FALSE
0	0.848	1.04922108066029	0.696	1.04922108066029	0.987	0.611	NA	COL6A3	Fibro-SCN7A	FALSE
0	0.84	0.800327389062238	0.68	0.800327389062238	0.954	0.52	NA	GAS7	Fibro-SCN7A	FALSE
0	0.837	0.964860864133999	0.674	0.964860864133999	0.901	0.328	NA	NOV	Fibro-SCN7A	FALSE
0	0.837	0.762535536936588	0.674	0.762535536936588	0.974	0.648	NA	RND3	Fibro-SCN7A	FALSE
0	0.837	0.758897186219284	0.674	0.758897186219284	0.993	0.701	NA	COL4A1	Fibro-SCN7A	FALSE
0	0.836	0.846711426890527	0.672	0.846711426890527	0.987	0.578	NA	COL6A6	Fibro-SCN7A	FALSE
0	0.834	0.871545254599851	0.668	0.871545254599851	0.868	0.414	NA	TMEFF2	Fibro-SCN7A	TRUE
0	0.833	0.752186300158754	0.666	0.752186300158754	0.98	0.734	NA	EHBP1	Fibro-SCN7A	FALSE
0	0.832	0.771730972070626	0.664	0.771730972070626	0.974	0.561	NA	ABCA8	Fibro-SCN7A	FALSE
0	0.831	0.827785210054302	0.662	0.827785210054302	0.974	0.525	NA	FILIP1L	Fibro-SCN7A	FALSE
0	0.827	0.768767825895705	0.654	0.768767825895705	0.724	0.115	NA	GDF7	Fibro-SCN7A	FALSE
0	0.826	0.796879903541569	0.652	0.796879903541569	1	0.857	NA	AKAP12	Fibro-SCN7A	FALSE
0	0.818	0.722793189640313	0.636	0.722793189640313	0.974	0.537	NA	CNTN1	Fibro-SCN7A	FALSE
0	0.817	0.750229646973997	0.634	0.750229646973997	1	0.557	NA	LUM	Fibro-SCN7A	FALSE
0	0.815	0.740419151021801	0.63	0.740419151021801	0.921	0.447	NA	IGFBP3	Fibro-SCN7A	FALSE
0	0.811	0.74056407809973	0.622	0.74056407809973	0.961	0.611	NA	TRPS1	Fibro-SCN7A	FALSE
0	0.81	0.720016935896933	0.62	0.720016935896933	0.855	0.307	NA	EPHA3	Fibro-SCN7A	FALSE
0	0.807	0.728674811962433	0.614	0.728674811962433	0.98	0.602	NA	SVEP1	Fibro-SCN7A	FALSE
0	0.804	0.764214505034683	0.608	0.764214505034683	0.993	0.832	NA	MATN2	Fibro-SCN7A	FALSE
0	0.803	0.760334148402992	0.606	0.760334148402992	0.993	0.754	NA	PEG10	Fibro-SCN7A	FALSE
0	0.782	0.715233170816703	0.564	0.715233170816703	1	0.738	NA	ISLR	Fibro-SCN7A	FALSE
0	0.771	0.701239622615724	0.542	0.701239622615724	0.888	0.439	NA	ADAMTS5	Fibro-SCN7A	FALSE
0	0.764	0.742440498688831	0.528	0.742440498688831	0.842	0.414	NA	KHDRBS3	Fibro-SCN7A	FALSE
0	0.74	0.768893065143713	0.48	0.768893065143713	0.651	0.25	NA	CNTNAP2	Fibro-SCN7A	FALSE
0	0.739	0.823173922212352	0.478	0.823173922212352	0.836	0.467	NA	TNC	Fibro-SCN7A	FALSE
1	0.978	1.49839404457183	0.956	1.49839404457183	1	0.72	NA	NR2F2	Fibro-GUCY1A3	TRUE
1	0.972	1.97797028720626	0.944	1.97797028720626	1	0.408	NA	IGFBP7	Fibro-GUCY1A3	FALSE
1	0.933	1.22301347888596	0.866	1.22301347888596	1	0.603	NA	SEMA5A	Fibro-GUCY1A3	TRUE
1	0.93	1.47868724880975	0.86	1.47868724880975	1	0.737	NA	ADAMTS1	Fibro-GUCY1A3	TRUE
1	0.921	1.09024334228586	0.842	1.09024334228586	0.977	0.513	NA	JAG1	Fibro-GUCY1A3	TRUE
1	0.918	1.14575128037618	0.836	1.14575128037618	1	0.691	NA	CDH11	Fibro-GUCY1A3	TRUE
1	0.914	0.997177195304585	0.828	0.997177195304585	1	0.771	NA	PRRX1	Fibro-GUCY1A3	FALSE
1	0.912	1.15899503154991	0.824	1.15899503154991	1	0.748	NA	FLRT2	Fibro-GUCY1A3	TRUE
1	0.91	1.22521738220082	0.82	1.22521738220082	0.953	0.363	NA	PRSS35	Fibro-GUCY1A3	FALSE
1	0.908	0.932975057559226	0.816	0.932975057559226	1	0.677	NA	NRP1	Fibro-GUCY1A3	FALSE
1	0.907	1.36615850127849	0.814	1.36615850127849	0.93	0.3	NA	CCDC102B	Fibro-GUCY1A3	TRUE
1	0.902	0.903076038479084	0.804	0.903076038479084	0.977	0.538	NA	SPON1	Fibro-GUCY1A3	TRUE
1	0.9	1.2877846797709	0.8	1.2877846797709	0.953	0.448	NA	SLC2A3	Fibro-GUCY1A3	FALSE
1	0.899	0.913687266537822	0.798	0.913687266537822	0.907	0.204	NA	LRRC32	Fibro-GUCY1A3	FALSE
1	0.895	1.12909299791872	0.79	1.12909299791872	0.953	0.34	NA	KIAA1462	Fibro-GUCY1A3	FALSE
1	0.886	1.46326300003481	0.772	1.46326300003481	0.837	0.161	NA	ANGPT2	Fibro-GUCY1A3	TRUE
1	0.879	0.996738697717256	0.758	0.996738697717256	0.977	0.448	NA	GEM	Fibro-GUCY1A3	TRUE
1	0.879	0.941927761648154	0.758	0.941927761648154	0.953	0.504	NA	EDNRA	Fibro-GUCY1A3	TRUE
1	0.876	0.848572667703436	0.752	0.848572667703436	1	0.586	NA	DACT1	Fibro-GUCY1A3	TRUE
1	0.872	0.867041967175866	0.744	0.867041967175866	1	0.694	NA	MEOX2	Fibro-GUCY1A3	FALSE
1	0.87	0.946406599621326	0.74	0.946406599621326	0.953	0.402	NA	PEAR1	Fibro-GUCY1A3	FALSE
1	0.866	1.12250372383989	0.732	1.12250372383989	0.814	0.221	NA	PTCH1	Fibro-GUCY1A3	TRUE
1	0.857	0.934864291447209	0.714	0.934864291447209	1	0.72	NA	ABLIM1	Fibro-GUCY1A3	FALSE
