human	PR10T1cell1	20782983	15044048	14262259	72.39%	0.7239	68.62%	single	18.2500
human	PR10T1cell2	2302338	1990199	1926152	86.44%	0.8644	83.66%	single	2.0500
human	PR10T1cell3	1347285	1149533	1110892	85.32%	0.8532	82.45%	single	1.3166
human	PR10T1cell4	1271540	1003832	964121	78.95%	0.7895	75.82%	single	1.2666
human	PR10T1cell5	2188508	1938187	1848665	88.56%	0.8856	84.47%	single	2.2000
human	PR10T1cell6	3178723	2758900	2645267	86.79%	0.8679	83.22%	single	3.1166
human	PR10T1cell7	2630779	2316998	2228986	88.07%	0.8807	84.73%	single	2.4166
human	PR10T1cell8	564609	479514	478083	84.93%	0.8493	84.68%	single	0.6166
human	PR10T1cell9	1793178	1528521	1471043	85.24%	0.8524	82.04%	single	1.7000
human	PR10T1cell10	1564438	1335786	1292919	85.38%	0.8538	82.64%	single	1.7666
human	PR10T1cell11	1191186	1010698	976043	84.85%	0.8485	81.94%	single	1.1500
human	PR10T1cell12	951571	720134	694902	75.68%	0.7568	73.03%	single	1.4166
human	PR10T1cell13	1619665	1431229	1377611	88.37%	0.8837	85.06%	single	1.2833
human	PR10T1cell14	2310749	1987742	1912586	86.02%	0.8602	82.77%	single	2.2833
human	PR10T1cell15	1937321	1728077	1671968	89.20%	0.8920	86.30%	single	1.8666
human	PR10T1cell16	1340200	1186844	1143065	88.56%	0.8856	85.29%	single	1.6833
human	PR10T1cell17	1726764	1419496	1371006	82.21%	0.8221	79.40%	single	1.5000
human	PR10T1cell18	1683031	1421486	1356661	84.46%	0.8446	80.61%	single	1.6000
human	PR10T1cell19	1406179	1179320	1124580	83.87%	0.8387	79.97%	single	1.3500
human	PR10T1cell20	944822	707719	678448	74.91%	0.7491	71.81%	single	0.9333
human	PR10T1cell21	1982626	1748790	1671225	88.21%	0.8821	84.29%	single	1.9166
human	PR10T1cell22	2644323	2259499	2167643	85.45%	0.8545	81.97%	single	2.8000
human	PR10T1cell23	1828860	1577167	1505614	86.24%	0.8624	82.33%	single	1.6166
human	PR10T1cell24	1252766	1107964	1076238	88.44%	0.8844	85.91%	single	1.1666
human	PR10T1cell25	1695604	1466496	1419830	86.49%	0.8649	83.74%	single	1.5000
human	PR10T1cell26	1874353	1589861	1529846	84.82%	0.8482	81.62%	single	1.9166
human	PR10T1cell27	1264901	1064907	1024130	84.19%	0.8419	80.97%	single	1.2166
human	PR10T1cell28	889422	659991	635541	74.20%	0.7420	71.46%	single	1.0333
human	PR10T1cell29	1962706	1724875	1646459	87.88%	0.8788	83.89%	single	1.9000
human	PR10T1cell30	2236921	1873799	1801106	83.77%	0.8377	80.52%	single	2.2000
human	PR10T1cell31	1840649	1571500	1504334	85.38%	0.8538	81.73%	single	1.4500
human	PR10T1cell32	2989781	2684773	2584736	89.80%	0.8980	86.45%	single	3.0666
human	PR10T1cell33	1097942	918264	895955	83.64%	0.8364	81.60%	single	0.9166
human	PR10T1cell34	1835343	1562671	1511513	85.14%	0.8514	82.36%	single	1.8000
human	PR10T1cell35	1172831	981145	945094	83.66%	0.8366	80.58%	single	1.3333
human	PR10T1cell36	690290	502687	486386	72.82%	0.7282	70.46%	single	0.8166
human	PR10T1cell37	1769483	1555236	1480584	87.89%	0.8789	83.67%	single	1.7333
human	PR10T1cell38	1650469	1381038	1319924	83.68%	0.8368	79.97%	single	1.7166
