human	PR10XB2cell1	745766	588492	559445	78.91%	0.7891	75.02%	single	1.4333
human	PR10XB2cell2	1556759	1376557	1329343	88.42%	0.8842	85.39%	single	2.0667
human	PR10XB2cell3	756742	672287	642937	88.84%	0.8884	84.96%	single	1.4000
human	PR10XB2cell4	721191	596612	568203	82.73%	0.8273	78.79%	single	1.3667
human	PR10XB2cell5	1103699	981129	947680	88.89%	0.8889	85.86%	single	1.7167
human	PR10XB2cell6	1530800	1363673	1300099	89.08%	0.8908	84.93%	single	2.0500
human	PR10XB2cell7	1551041	1383133	1324957	89.17%	0.8917	85.42%	single	2.1500
human	PR10XB2cell8	941446	816102	772578	86.69%	0.8669	82.06%	single	1.5000
human	PR10XB2cell9	1040415	895658	867491	86.09%	0.8609	83.38%	single	1.6500
human	PR10XB2cell10	1508821	1322962	1255631	87.68%	0.8768	83.22%	single	2.2500
human	PR10XB2cell11	812854	727369	693998	89.48%	0.8948	85.38%	single	1.3833
human	PR10XB2cell12	481322	395406	374140	82.15%	0.8215	77.73%	single	1.1000
human	PR10XB2cell13	1121671	979344	939793	87.31%	0.8731	83.79%	single	1.6500
human	PR10XB2cell14	1332445	1181562	1137841	88.68%	0.8868	85.39%	single	1.9167
human	PR10XB2cell15	1042406	913939	869563	87.68%	0.8768	83.42%	single	1.8167
human	PR10XB2cell16	1053861	923249	884163	87.61%	0.8761	83.90%	single	1.6333
human	PR10XB2cell17	1110766	952571	898400	85.76%	0.8576	80.88%	single	1.6833
human	PR10XB2cell18	718981	597590	567983	83.12%	0.8312	79.00%	single	1.3000
human	PR10XB2cell19	756349	677284	652430	89.55%	0.8955	86.26%	single	1.3167
human	PR10XB2cell20	492199	391364	376141	79.51%	0.7951	76.42%	single	1.1667
human	PR10XB2cell21	1304821	1165596	1113939	89.33%	0.8933	85.37%	single	1.8500
human	PR10XB2cell22	1972171	1751854	1676980	88.83%	0.8883	85.03%	single	2.4500
human	PR10XB2cell23	1380718	1230001	1177661	89.08%	0.8908	85.29%	single	1.9667
human	PR10XB2cell24	958039	825952	793688	86.21%	0.8621	82.85%	single	1.5500
human	PR10XB2cell25	1301491	1114516	1071580	85.63%	0.8563	82.33%	single	2.0000
human	PR10XB2cell26	1747028	1530742	1469861	87.62%	0.8762	84.13%	single	2.2833
human	PR10XB2cell27	988713	877021	843361	88.70%	0.8870	85.30%	single	1.5000
human	PR10XB2cell28	644544	532451	509010	82.61%	0.8261	78.97%	single	1.2000
human	PR10XB2cell29	2319965	2080491	1984605	89.68%	0.8968	85.54%	single	2.8000
human	PR10XB2cell30	3494322	3175298	3036121	90.87%	0.9087	86.89%	single	4.0833
human	PR10XB2cell31	1641605	1470337	1391445	89.57%	0.8957	84.76%	single	2.1500
human	PR10XB2cell32	1365443	1198253	1149230	87.76%	0.8776	84.17%	single	1.9000
human	PR10XB2cell33	1284764	1108495	1060115	86.28%	0.8628	82.51%	single	1.8000
human	PR10XB2cell34	1049424	912094	873355	86.91%	0.8691	83.22%	single	1.5500
human	PR10XB2cell35	1083930	967514	924056	89.26%	0.8926	85.25%	single	1.7167
human	PR10XB2cell36	463493	383053	364077	82.64%	0.8264	78.55%	single	1.0833
human	PR10XB2cell37	1187625	1052759	1006400	88.64%	0.8864	84.74%	single	1.8333
human	PR10XB2cell38	2826189	2533316	2401308	89.64%	0.8964	84.97%	single	3.3833
human	PR10XB2cell39	1371358	1226854	1168528	89.46%	0.8946	85.21%	single	1.9500
human	PR10XB2cell40	913617	792431	763333	86.74%	0.8674	83.55%	single	1.6167
human	PR10XB2cell41	1275882	1112196	1059350	87.17%	0.8717	83.03%	single	1.8000
human	PR10XB2cell42	681917	595116	569039	87.27%	0.8727	83.45%	single	1.2167
human	PR10XB2cell43	1522242	1367842	1300810	89.86%	0.8986	85.45%	single	2.0167
human	PR10XB2cell44	774669	634124	597934	81.86%	0.8186	77.19%	single	1.3167
human	PR10XB2cell45	1657703	1500188	1442627	90.50%	0.9050	87.03%	single	2.2000
human	PR10XB2cell46	1255545	1104045	1047721	87.93%	0.8793	83.45%	single	1.8333
human	PR10XB2cell47	1197555	1070230	1016333	89.37%	0.8937	84.87%	single	1.7500
human	PR10XB2cell48	1044889	921866	877477	88.23%	0.8823	83.98%	single	1.6333
human	PR10XB2cell49	1217728	1045304	1001362	85.84%	0.8584	82.23%	single	1.7333
human	PR10XB2cell50	919593	790767	754944	85.99%	0.8599	82.10%	single	1.6167
human	PR10XB2cell51	1148899	1024291	983043	89.15%	0.8915	85.56%	single	1.6667
human	PR10XB2cell52	713608	589988	568306	82.68%	0.8268	79.64%	single	1.3333
human	PR10XB2cell53	1413347	1262050	1207420	89.30%	0.8930	85.43%	single	2.0167
human	PR10XB2cell54	2032529	1813156	1730514	89.21%	0.8921	85.14%	single	2.4833
human	PR10XB2cell55	1529212	1377238	1324042	90.06%	0.9006	86.58%	single	2.2167
human	PR10XB2cell56	1299162	1147781	1101019	88.35%	0.8835	84.75%	single	2.4500
human	PR10XB2cell57	2481868	2211002	2105831	89.09%	0.8909	84.85%	single	3.6500
human	PR10XB2cell58	1992520	1830993	1788584	91.89%	0.9189	89.76%	single	2.6833
human	PR10XB2cell59	578784	510129	486020	88.14%	0.8814	83.97%	single	1.7500
human	PR10XB2cell60	612074	503924	475769	82.33%	0.8233	77.73%	single	2.0667
human	PR10XB2cell61	1987701	1775192	1692105	89.31%	0.8931	85.13%	single	2.2833
human	PR10XB2cell62	1229806	1094769	1046472	89.02%	0.8902	85.09%	single	1.6500
human	PR10XB2cell63	2373094	2137863	2028170	90.09%	0.9009	85.47%	single	2.6833
