human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell1	1018068	1123057	650536	59893	839830	745779	745766
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell2	1709861	1842052	1375060	63904	1671793	1556792	1556759
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell3	946901	1054853	657728	17655	812612	756753	756742
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell4	629879	1104317	606899	30879	785475	721197	721191
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell5	1163824	1275355	966007	19340	1150953	1103714	1103699
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell6	1948915	2154142	1335133	35591	1606252	1530827	1530800
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell7	1767381	1901239	1355082	32831	1621440	1551074	1551041
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell8	1035461	1129962	828135	17550	984763	941464	941446
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell9	1215326	1345649	907133	48666	1132349	1040441	1040415
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell10	1674526	1808240	1317925	62157	1614499	1508843	1508821
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell11	978294	1079388	706005	16508	858019	812866	812854
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell12	440383	820855	399716	35817	551035	481324	481322
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell13	1207282	1311470	984831	23073	1180389	1121686	1121671
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell14	1736162	1906515	1167152	27053	1394684	1332467	1332445
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell15	1253779	1356263	912842	25396	1089927	1042423	1042406
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell16	1153385	1256561	919382	13755	1086860	1053878	1053861
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell17	1357474	1499857	967110	79023	1232186	1110778	1110766
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell18	924592	1009109	626333	58776	805788	718998	718981
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell19	955352	1065588	653816	17726	803327	756364	756349
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell20	482643	849379	413660	42063	569713	492207	492199
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell21	1371940	1492621	1143146	20048	1358390	1304846	1304821
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell22	2455184	2709465	1730982	41058	2060397	1972216	1972171
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell23	1603466	1728535	1197702	43449	1470469	1380741	1380718
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell24	1078883	1168688	844655	13392	989499	958063	958039
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell25	1562745	1716799	1141840	69621	1430104	1301520	1301491
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell26	2026299	2185989	1542185	95988	1916944	1747066	1747028
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell27	1218457	1349178	854296	15061	1051510	988727	988713
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell28	632890	1061759	532584	53811	750362	644552	644544
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell29	2389496	2577439	2026400	24719	2403619	2320011	2319965
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell30	3955610	4324299	3097677	41230	3607893	3494385	3494322
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell31	1857641	2003677	1445825	33818	1717046	1641635	1641605
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell32	1469255	1595428	1204672	20365	1406211	1365470	1365443
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell33	1462190	1675111	1099590	65851	1401769	1284783	1284764
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell34	1199599	1333135	895834	59458	1145081	1049439	1049424
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell35	1178624	1344996	924838	16086	1135996	1083949	1083930
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell36	437103	815963	376492	43738	548189	463499	463493
human	PR10_XXL_X-B-2	165276432	203.7000	PR10XB2cell37	1225146	1366008	1023262	20937	1245995	1187645	1187625
