cluster	gene	size	boundary	avgExpr	cvExpr	avgCor	cvCor	protein_coding	lncRNA	sncRNA	pseudogene	Ig/TcR	tf
M12	RANBP1	12	9050:9061	695.684439107946	1.65887258583079	0.153834408547846	0.508734123409694	1	0	0	0	0	0
M12	HLA-B	12	9050:9061	695.684439107946	1.65887258583079	0.153834408547846	0.508734123409694	1	0	0	0	0	0
M12	PAPLN	12	9050:9061	695.684439107946	1.65887258583079	0.153834408547846	0.508734123409694	1	0	0	0	0	0
M12	MAP4	12	9050:9061	695.684439107946	1.65887258583079	0.153834408547846	0.508734123409694	1	0	0	0	0	0
M12	NEDD8	12	9050:9061	695.684439107946	1.65887258583079	0.153834408547846	0.508734123409694	1	0	0	0	0	0
M12	MYL6	12	9050:9061	695.684439107946	1.65887258583079	0.153834408547846	0.508734123409694	1	0	0	0	0	0
M12	CNPPD1	12	9050:9061	695.684439107946	1.65887258583079	0.153834408547846	0.508734123409694	1	0	0	0	0	0
M12	IFI6	12	9050:9061	695.684439107946	1.65887258583079	0.153834408547846	0.508734123409694	1	0	0	0	0	0
M12	HLA-C	12	9050:9061	695.684439107946	1.65887258583079	0.153834408547846	0.508734123409694	1	0	0	0	0	0
M12	SNW1	12	9050:9061	695.684439107946	1.65887258583079	0.153834408547846	0.508734123409694	1	0	0	0	0	0
M12	DCBLD1	12	9050:9061	695.684439107946	1.65887258583079	0.153834408547846	0.508734123409694	1	0	0	0	0	0
M12	TMSB10	12	9050:9061	695.684439107946	1.65887258583079	0.153834408547846	0.508734123409694	1	0	0	0	0	0
M20	ERGIC3	10	9062:9071	472.397646675752	1.98505214778968	0.114827586884871	0.650600474983012	0.8	0.2	0	0	0	0
M20	AC108142.1	10	9062:9071	472.397646675752	1.98505214778968	0.114827586884871	0.650600474983012	0.8	0.2	0	0	0	0
M20	MARC1	10	9062:9071	472.397646675752	1.98505214778968	0.114827586884871	0.650600474983012	0.8	0.2	0	0	0	0
M20	LRRC69	10	9062:9071	472.397646675752	1.98505214778968	0.114827586884871	0.650600474983012	0.8	0.2	0	0	0	0
M20	C1R	10	9062:9071	472.397646675752	1.98505214778968	0.114827586884871	0.650600474983012	0.8	0.2	0	0	0	0
M20	TSPAN3	10	9062:9071	472.397646675752	1.98505214778968	0.114827586884871	0.650600474983012	0.8	0.2	0	0	0	0
M20	C1S	10	9062:9071	472.397646675752	1.98505214778968	0.114827586884871	0.650600474983012	0.8	0.2	0	0	0	0
M20	RP11-659E9.2	10	9062:9071	472.397646675752	1.98505214778968	0.114827586884871	0.650600474983012	0.8	0.2	0	0	0	0
M20	POFUT2	10	9062:9071	472.397646675752	1.98505214778968	0.114827586884871	0.650600474983012	0.8	0.2	0	0	0	0
M20	CKAP4	10	9062:9071	472.397646675752	1.98505214778968	0.114827586884871	0.650600474983012	0.8	0.2	0	0	0	0
M21	ACKR3	10	9072:9081	374.379340128952	2.56234479705494	0.145640903274953	0.627351208139596	1	0	0	0	0	0.1
M21	ADCY9	10	9072:9081	374.379340128952	2.56234479705494	0.145640903274953	0.627351208139596	1	0	0	0	0	0.1
M21	IGFBP7	10	9072:9081	374.379340128952	2.56234479705494	0.145640903274953	0.627351208139596	1	0	0	0	0	0.1
